pre_pt_root_id,post_pt_root_id,n
864691134884759546,864691136390261520,1
864691134884791290,864691136389460240,1
864691134884793850,864691136389260663,1
864691134884807418,864691136389152784,1
864691134884807418,864691136389304695,1
864691134884855290,864691136389076087,1
864691134885129210,864691136391383167,1
864691134885178362,864691136389107319,1
864691134885552634,864691136391623039,1
864691134885675770,864691136391144575,1
864691134885702394,864691136389493264,1
864691134885748986,864691136389667344,1
864691134885782778,864691136390261520,1
864691134885957882,864691136391313791,1
864691134886037498,864691136389103223,1
864691134886037498,864691136389183863,5
864691134886037498,864691136389195895,2
864691134886037498,864691136390072439,4
864691134886037498,864691136390454135,4
864691134886080250,864691136391623039,1
864691134886208762,864691136390072439,1
864691134886434298,864691136389494544,1
864691134886528506,864691136389304695,2
864691134886586106,864691136391023120,1
864691134887173882,864691136391023120,1
864691134887260410,864691136389460240,2
864691134887350266,864691136391023120,1
864691134887540986,864691136391352959,2
864691134887540986,864691136392518527,1
864691134887571450,864691136392518527,1
864691134917385482,864691136389854224,1
864691134917395722,864691136391011088,1
864691134917620234,864691136389945975,1
864691134917620234,864691136390697591,1
864691134918110986,864691136389195895,1
864691134918406922,864691136390697591,1
864691134918408458,864691136389531920,1
864691134918409738,864691136389460240,2
864691134918596362,864691136390428543,1
864691134918614794,864691136391623039,2
864691134918947338,864691136391136119,1
864691134919039242,864691136389304695,1
864691134919570698,864691136390431615,3
864691134919748362,864691136390871679,1
864691134919748362,864691136390930047,1
864691134919748362,864691136391226384,1
864691134919902474,864691136389494544,2
864691134919902474,864691136390261520,1
864691134919902474,864691136391921279,1
864691134919967498,864691136391404415,1
864691134920072202,864691136389207415,1
864691134920072202,864691136391383167,1
864691134939974243,864691136390431615,4
864691134940025955,864691136391106431,1
864691134940025955,864691136391383167,2
864691134940869731,864691136390521983,1
864691134940908643,864691136391383167,1
864691134940933475,864691136389183863,2
864691134940933475,864691136389541136,2
864691134940946531,864691136389703952,2
864691134940947299,864691136389460240,1
864691134940949603,864691136389460240,2
864691134940965219,864691136389152784,1
864691134941173859,864691136391383167,1
864691134941328739,864691136389304695,2
864691134941346403,864691136390072439,2
864691134941488995,864691136389945975,1
864691134941488995,864691136392388223,2
864691134941714275,864691136389460240,1
864691134941737059,864691136390930047,1
864691134941875299,864691136389701904,1
864691134941953635,864691136390261520,3
864691134942206819,864691136390914576,1
864691134942221411,864691136389260663,10
864691134942221411,864691136391623039,1
864691134942498147,864691136389460240,1
864691134942498147,864691136389494544,2
864691134942498147,864691136391365759,4
864691134942610787,864691136391921279,1
864691134942667875,864691136389701904,1
864691134942692963,864691136389257335,1
864691134942692963,864691136389260663,2
864691134942692963,864691136392388223,1
864691134947409404,864691136389494544,1
864691134947409404,864691136391921279,1
864691134947410684,864691136391623039,1
864691134947413244,864691136389017975,1
864691134947425532,864691136389082384,1
864691134947448572,864691136390428543,1
864691134947460860,864691136389260663,1
864691134947460860,864691136390431615,1
864691134947712252,864691136389541136,1
864691134947847932,864691136391921279,1
864691134948232188,864691136389152784,1
864691134948365820,864691136391011088,2
864691134948605180,864691136389195895,2
864691134948605180,864691136389260663,1
864691134948605180,864691136389304695,2
864691134948605180,864691136389531920,12
864691134948788476,864691136389056887,1
864691134948788476,864691136392388223,1
864691134948904956,864691136390521983,1
864691134948907260,864691136390431615,1
864691134949221372,864691136389592336,1
864691134949568764,864691136389056887,1
864691134949568764,864691136389170295,1
864691134949568764,864691136392158591,1
864691134950149116,864691136390871679,4
864691134950228988,864691136389045623,1
864691134950228988,864691136389304695,4
864691134950228988,864691136389531920,1
864691134950228988,864691136390454135,5
864691134950228988,864691136391201407,1
864691134950228988,864691136391225207,2
864691134950228988,864691136391354231,2
864691134950228988,864691136391853951,6
864691134950248188,864691136391404415,1
864691134950317308,864691136389260663,1
864691134950317308,864691136391853951,1
864691134950317308,864691136392518527,1
864691134950395132,864691136391011088,1
864691134964440607,864691136389603600,1
