pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691135938231861,1
864691134884791290,864691135939643302,1
864691134884793594,864691135938050357,1
864691134884807418,864691135939555585,1
864691134884855290,864691135938147076,9
864691134885023994,864691135939982133,1
864691134885035002,864691135939406593,1
864691134885142778,864691135939755777,2
864691134885557498,864691135938058500,1
864691134885653242,864691135938404356,2
864691134885675770,864691135938689540,2
864691134885675770,864691135939413505,1
864691134885748986,864691135937631748,1
864691134885785594,864691135938206261,1
864691134885863418,864691135939555585,1
864691134886037498,864691135938432821,1
864691134886037498,864691135938488117,3
864691134886037498,864691135938534453,1
864691134886037498,864691135939348481,1
864691134886037498,864691135939555585,3
864691134886037498,864691135939948801,1
864691134886400250,864691135938206773,1
864691134886467066,864691135939508740,1
864691134887236346,864691135937885749,1
864691134887247610,864691135938172932,1
864691134887247610,864691135938932740,1
864691134887260410,864691135937894453,1
864691134887260410,864691135938404356,1
864691134887260410,864691135939643302,2
864691134887273978,864691135938805301,1
864691134887397882,864691135939948801,1
864691134887540986,864691135938228740,3
864691134887540986,864691135939629060,2
864691134887540986,864691135939755777,2
864691134887623162,864691135938689540,1
864691134917395722,864691135938534453,1
864691134917488138,864691135938173700,3
864691134917794314,864691135938012932,1
864691134918110986,864691135939268097,3
864691134918200586,864691135938404356,1
864691134918200586,864691135938689540,1
864691134918249738,864691135937665540,1
864691134918301962,864691135938432821,1
864691134918307594,864691135938320181,1
864691134918318602,864691135937885749,1
864691134918384650,864691135938455861,1
864691134918385930,864691135938518069,1
864691134918385930,864691135939280437,1
864691134918614794,864691135938517813,1
864691134918626314,864691135939555585,3
864691134918694410,864691135938228740,1
864691134918889482,864691135937927733,1
864691134919570698,864691135938129924,1
864691134919748362,864691135938689540,1
864691134919902474,864691135938231861,1
864691134919902474,864691135938449717,2
864691134919902474,864691135939254069,3
864691134919931146,864691135938289668,1
864691134919967498,864691135939677697,1
864691134919967498,864691135939755777,1
864691134920072202,864691135939271425,1
864691134920082954,864691135938932740,1
864691134939986019,864691135938534453,1
864691134939991651,864691135938028804,2
864691134939998563,864691135937991172,1
864691134939998563,864691135938226741,1
864691134940398691,864691135939948801,2
864691134940654179,864691135938226741,1
864691134940771939,864691135939555585,1
864691134940908643,864691135939332609,1
864691134940933475,864691135938455861,9
864691134940933475,864691135938488117,1
864691134940933475,864691135939332353,5
864691134940933475,864691135939555585,2
864691134940933475,864691135939948801,1
864691134940939875,864691135938088708,1
864691134940957795,864691135938504501,1
864691134940960867,864691135938226741,1
864691134941165155,864691135939348481,1
864691134941490787,864691135939282689,1
864691134942296931,864691135938172932,1
864691134942315107,864691135938172932,1
864691134942498147,864691135939661313,2
864691134947438844,864691135938432821,1
864691134947712508,864691135939927297,1
864691134947838972,864691135938206261,1
864691134947861500,864691135938062645,1
864691134947972604,864691135938147076,1
864691134948196348,864691135938316597,1
864691134948196348,864691135938404356,1
864691134948232188,864691135939555585,1
864691134948377340,864691135939383297,1
864691134948605180,864691135938850613,1
864691134948605180,864691135939280437,1
864691134948605180,864691135939782566,1
864691134948659708,864691135938404356,1
864691134949150972,864691135938206773,1
864691134949774844,864691135938455861,1
864691134949774844,864691135939332353,1
864691134949774844,864691135939383297,1
864691134950149116,864691135938206773,2
864691134950149116,864691135938228740,2
864691134950149116,864691135938932740,1
864691134950149116,864691135939755777,2
864691134950149116,864691135939796996,1
864691134950228988,864691135938534453,5
864691134950228988,864691135938614069,1
864691134950228988,864691135938805301,3
864691134950228988,864691135938850613,1
864691134950228988,864691135939782566,3
864691134950317308,864691135938517813,1
864691134964418079,864691135938932740,3
864691134964437279,864691135938028804,1
864691134964437791,864691135937887285,1
864691134964443935,864691135938181892,1
864691134964443935,864691135939322881,1
864691134964453151,864691135938050357,1
864691134964453151,864691135938173700,1
864691134964673055,864691135938328373,1
864691134964673055,864691135938932740,1
864691134964831519,864691135938500661,2
864691134964862751,864691135938231093,1
864691134965320223,864691135937991172,1
864691134965369631,864691135938517813,1
864691134965379103,864691135939643302,2
864691134965602079,864691135939332353,1
864691134965694495,864691135938517813,1
864691134965718303,864691135939280437,3
864691134965718303,864691135939555585,6
864691134966290975,864691135938932740,1
864691134966306591,864691135939280437,1
864691134966306591,864691135939348481,1
864691134966306591,864691135939555585,4
864691134966306847,864691135938050357,1
864691134966306847,864691135938147076,1
864691134966306847,864691135939555585,2
864691134966306847,864691135939948801,3
864691134966510623,864691135939268097,1
864691134966759711,864691135938228740,1
864691134966759711,864691135939443460,1
864691134966759711,864691135939796996,1
864691134988375418,864691135939677697,1
864691134988380282,864691135938455861,2
864691134988388474,864691135939443460,1
864691134988398458,864691135939154436,2
864691134988399226,864691135939282689,1
864691134988403066,864691135938181892,4
864691134988421242,864691135938099716,1
864691134988452986,864691135938316597,2
864691134988464250,864691135938206261,1
864691134988464250,864691135938316597,1
864691134988466298,864691135938392117,1
864691134988475258,864691135939555585,1
864691134988477562,864691135939280437,1
864691134988480122,864691135937989892,1
864691134988596858,864691135938850613,3
864691134988596858,864691135939672486,2
864691134988828794,864691135938504501,1
864691134988895610,864691135939348481,1
864691134988930682,864691135938487861,2
864691134988941434,864691135938012932,1
864691134988941690,864691135938181892,2
864691134988946810,864691135937989892,1
864691134988946810,864691135938404356,1
864691134988981370,864691135939271425,2
864691134989196154,864691135939476484,1
864691134989246586,864691135937989892,1
864691134989250682,864691135938404356,1
864691134989351290,864691135938226741,1
864691134989379450,864691135938228740,1
864691134989461882,864691135938488117,2
864691134989461882,864691135939280437,1
864691134989461882,864691135939348481,1
864691134989461882,864691135939555585,3
864691134989478522,864691135939555585,3
864691134989575546,864691135938305333,1
864691134989722746,864691135939643302,1
864691134989726586,864691135939271425,1
864691134989745018,864691135938369077,2
864691134990091642,864691135939332609,1
864691134990140538,864691135938228740,3
864691134990322554,864691135938689540,1
864691134990535546,864691135939755777,1
864691134990544762,864691135939508740,1
864691134990596474,864691135938689540,2
864691134991040378,864691135937950212,1
864691134991040378,864691135938305333,1
864691134991040378,864691135938805301,1
864691134991100794,864691135939629060,1
864691134991210618,864691135938289668,1
864691135012351222,864691135938231861,2
864691135012356342,864691135939661313,1
864691135012376822,864691135938050357,1
864691135012411638,864691135938500661,4
864691135012423414,864691135938181892,1
864691135012458230,864691135938102020,1
864691135012466166,864691135939661313,1
864691135012494070,864691135938432821,2
