pre_pt_root_id,post_pt_root_id,n
864691134884759546,864691135842153187,2
864691134884762106,864691135837606792,1
864691134884762106,864691135838127763,1
864691134884762106,864691135840113811,3
864691134884807418,864691135838577043,1
864691134885143034,864691135842160611,1
864691134885222906,864691135841865955,1
864691134885489402,864691135841354979,1
864691134885557498,864691135816502095,1
864691134885564154,864691135841946339,1
864691134885783546,864691135817817167,1
864691134885957882,864691135817952079,1
864691134886037498,864691135816496719,1
864691134886037498,864691135837791379,5
864691134886037498,864691135838052755,1
864691134886037498,864691135841654243,2
864691134886037498,864691135842500067,1
864691134886054650,864691135838099091,1
864691134886080250,864691135838127763,1
864691134886280698,864691135838013843,2
864691134886400250,864691135841083107,1
864691134886434298,864691135842125027,1
864691134886528506,864691135841478627,2
864691134886586106,864691135817952079,1
864691134886770682,864691135841858787,1
864691134886950650,864691135841478627,3
864691134887260410,864691135839413395,1
864691134887499514,864691135842135523,1
864691134887540986,864691135818071119,3
864691134917395722,864691135816496719,1
864691134917406730,864691135838230675,1
864691134917464330,864691135838026387,1
864691134917488138,864691135841922275,2
864691134917645066,864691135838052755,1
864691134917669642,864691135841797091,1
864691134917794314,864691135838577043,4
864691134917901322,864691135838114707,1
864691134917901322,864691135838577043,1
864691134918110986,864691135842926819,1
864691134918190090,864691135842926819,1
864691134918307594,864691135838099091,1
864691134918307594,864691135841898723,1
864691134918318602,864691135817817167,1
864691134918384650,864691135816515407,1
864691134918384650,864691135838052755,3
864691134918384650,864691135838237075,1
864691134918400522,864691135838230675,2
864691134918407690,864691135838114707,1
864691134918413066,864691135841654243,1
864691134918614794,864691135841376739,1
864691134919121418,864691135838127763,1
864691134919213834,864691135839413395,1
864691134919570698,864691135816494671,2
864691134919570698,864691135837626771,1
864691134919570698,864691135842135523,3
864691134919748362,864691135839929235,3
864691134919902474,864691135816635983,1
864691134919902474,864691135842769635,1
864691134939972195,864691135838052755,1
864691134940011107,864691135841748963,2
864691134940025955,864691135838577043,2
864691134940025955,864691135841658851,1
864691134940343395,864691135837599379,2
864691134940381539,864691135818071119,1
864691134940390755,864691135838114707,1
864691134940654179,864691135816502095,1
864691134940879459,864691135842769635,1
864691134940933475,864691135837791379,2
864691134940933475,864691135838237075,3
864691134940933475,864691135841922275,1
864691134940960867,864691135841865955,2
864691134940967267,864691135838577043,7
864691134941000803,864691135817952079,1
864691134941063523,864691135817947727,1
864691134941173859,864691135842160611,1
864691134941346403,864691135837791379,1
864691134941490787,864691135838218899,1
864691134941714275,864691135816635983,1
864691134941903203,864691135839929235,1
864691134941941091,864691135839929235,1
864691134941953635,864691135842769635,1
864691134942040931,864691135839929235,1
864691134942169955,864691135841083107,1
864691134942169955,864691135841858787,1
864691134942221411,864691135841376739,2
864691134942315107,864691135818071119,3
864691134942386275,864691135841748963,2
864691134942498147,864691135839413395,1
864691134942498147,864691135841083107,1
864691134942498147,864691135842153187,1
864691134942659427,864691135817952079,1
864691134942692963,864691135838577043,1
864691134947384316,864691135839929235,1
864691134947410940,864691135838114707,1
864691134947422460,864691135841865955,1
864691134947426300,864691135838162067,1
864691134947433980,864691135841748963,1
864691134947444220,864691135838052755,2
864691134947454972,864691135841354979,2
864691134947454972,864691135841897443,1
864691134947712508,864691135816513103,1
864691134947712508,864691135838114707,1
864691134947861500,864691135838114707,2
864691134948158972,864691135839186579,1
864691134948232188,864691135838114707,1
864691134948244732,864691135841478627,1
864691134948423164,864691135841780963,1
864691134948605180,864691135841376739,1
864691134948605180,864691135841946339,1
864691134948659708,864691135817947727,2
864691134948659708,864691135841898723,6
864691134948788476,864691135840113811,1
864691134949150460,864691135842769635,1
864691134949219324,864691135841478627,1
864691134949221372,864691135840113811,1
864691134949346044,864691135817952079,1
864691134949568764,864691135816635983,2
864691134949568764,864691135841903843,1
864691134949568764,864691135842153187,3
864691134950123772,864691135839186579,2
864691134950149116,864691135837599379,1
864691134950149116,864691135837627539,1
864691134950149116,864691135839593363,1
864691134950149116,864691135839929235,1
864691134950149116,864691135841926627,2
864691134950149116,864691135843077603,1
864691134950228988,864691135816494671,1
864691134950228988,864691135837373075,1
864691134950228988,864691135837984403,2
864691134950228988,864691135838127763,1
864691134950228988,864691135838218899,2
864691134950228988,864691135840109971,1
864691134950228988,864691135840113811,2
864691134950228988,864691135841070051,1
864691134950228988,864691135841478627,1
864691134950228988,864691135841858787,1
864691134950228988,864691135842544355,2
864691134950315772,864691135817952079,1
864691134950317308,864691135838108819,1
864691134950317308,864691135841946339,1
864691134950395132,864691135841632995,1
864691134964418079,864691135837627539,1
864691134964443679,864691135841759459,1
864691134964443935,864691135841759459,1
864691134964443935,864691135841884387,1
864691134964447007,864691135841678819,1
864691134964800799,864691135839593363,1
864691134964801567,864691135838114707,1
864691134964831519,864691135838176403,1
864691134964833055,864691135838209939,1
864691134964833055,864691135841073123,1
864691134965134879,864691135841897443,1
864691134965213983,864691135837627539,1
864691134965213983,864691135843077603,1
864691134965215007,864691135842160611,1
864691134965388575,864691135841478627,1
864691134965411871,864691135841922275,2
864691134965416479,864691135841738467,1
864691134965419551,864691135842884579,1
864691134965421343,864691135842160611,1
864691134965428255,864691135818071119,1
864691134965429023,864691135838114707,2
864691134965429535,864691135839141267,1
864691134965429535,864691135842153187,2
864691134965433119,864691135842153187,1
864691134965447967,864691135841898723,1
864691134965694495,864691135841376739,1
864691134965725727,864691135837791379,1
864691134966063135,864691135839593363,1
864691134966290975,864691135817952079,3
864691134966290975,864691135837627539,1
864691134966290975,864691135839593363,1
864691134966306591,864691135841654243,15
864691134966306847,864691135838237075,7
864691134966306847,864691135841654243,1
864691134966306847,864691135842160611,3
864691134966510623,864691135841858787,1
864691134966568223,864691135817952079,1
864691134966568223,864691135839593363,1
864691134966759711,864691135839929235,1
864691134988384122,864691135837791379,1
864691134988405114,864691135841780963,1
864691134988460666,864691135841738467,1
864691134988475258,864691135838237075,1
864691134988481146,864691135842500067,1
864691134988596858,864691135816513103,1
864691134988596858,864691135838114707,3
864691134988596858,864691135841946339,1
864691134988828794,864691135841930211,1
864691134988895610,864691135841654243,1
864691134988927610,864691135841478627,1
864691134988929914,864691135837599379,4
864691134988930682,864691135842769635,1
864691134988939898,864691135841780963,1
864691134988939898,864691135841865955,1
864691134989231994,864691135842160611,1
864691134989233274,864691135817467983,1
864691134989260922,864691135841632995,1
864691134989281658,864691135841759459,1
864691134989283450,864691135841478627,3
864691134989461882,864691135841376739,1
864691134989461882,864691135842160611,1
864691134989471354,864691135839929235,1
864691134989485178,864691135839593363,1
864691134989628538,864691135841930211,1
864691134989722746,864691135841307619,1
864691134989745018,864691135842500067,1
864691134989920890,864691135817952079,1
864691134990091642,864691135817467983,1
864691134990091642,864691135841759459,1
864691134990124410,864691135839413395,1
864691134990124410,864691135841354979,1
864691134990148218,864691135817952079,1
864691134990535546,864691135837599379,1
864691134990544762,864691135816503119,1
864691134990544762,864691135817817167,1
864691134990817914,864691135838577043,1
864691134990847098,864691135817817167,1
864691134991032954,864691135817952079,1
864691134991040378,864691135816496719,1
864691134991040378,864691135837606792,9
864691134991040378,864691135840113811,1
864691134991040378,864691135841070051,1
864691134991040378,864691135842544355,1
864691135012357366,864691135838052755,1
864691135012357366,864691135842160611,3
864691135012369654,864691135837984403,1
864691135012381942,864691135839186579,1
864691135012412406,864691135841744099,1
864691135012458742,864691135841307619,1
864691135012469750,864691135841926627,1
864691135012475894,864691135841658851,1
864691135012478710,864691135838237075,1
864691135012494070,864691135842160611,1
864691135012566774,864691135838209939,1
864691135012814070,864691135817817167,2
864691135012858614,864691135841930211,5
864691135012895894,864691135837373075,1
864691135012895894,864691135837984403,1
864691135012896150,864691135841865955,1
864691135012906902,864691135838052755,1
864691135012922006,864691135840113811,1
864691135012925078,864691135837984403,1
864691135012944022,864691135841748963,1
864691135012944022,864691135842160611,1
864691135013057526,864691135842500067,1
864691135013093878,864691135842926819,1
864691135013105654,864691135817817167,1
864691135013236982,864691135816635983,1
864691135013334518,864691135816635983,1
864691135013337750,864691135837627539,1
