pre_pt_root_id,post_pt_root_id,n
864691134884746490,864691135884254064,1
864691134884762106,864691135876508755,1
864691134884764666,864691135883893872,1
864691134884855290,864691135885020272,1
864691134885148410,864691135875569550,4
864691134885148410,864691135876818771,1
864691134885222906,864691135876951379,1
864691134885471994,864691135884871792,1
864691134885489402,864691135875274638,2
864691134885489402,864691135885652848,1
864691134885508858,864691135876818771,1
864691134885672442,864691135876015187,1
864691134885721338,864691135875569550,1
864691134885805306,864691135885652848,1
864691134886037498,864691135876508755,1
864691134886037498,864691135883879280,1
864691134886037498,864691135885020272,1
864691134886037498,864691135885140848,1
864691134886037498,864691135885194352,1
864691134886285306,864691135875343246,1
864691134886288890,864691135875569550,4
864691134886288890,864691135875973971,1
864691134886288890,864691135876501587,1
864691134886295802,864691135877399123,1
864691134886295802,864691135884125808,1
864691134886364922,864691135878447187,1
864691134886400250,864691135875203214,2
864691134886400250,864691135875973971,2
864691134886400250,864691135876818771,1
864691134886400250,864691135876903251,1
864691134886834938,864691135885674352,1
864691134886930170,864691135876755539,1
864691134886930170,864691135886078832,1
864691134886938874,864691135876014675,1
864691134886950650,864691135883862640,1
864691134886966522,864691135885584752,1
864691134887175418,864691135875274638,1
864691134887247610,864691135876501587,2
864691134887260410,864691135885652848,2
864691134887350266,864691135884636528,1
864691134887397882,864691135876679251,1
864691134887540986,864691135875973971,1
864691134887540986,864691135876105614,2
864691134887540986,864691135876501587,1
864691134887540986,864691135877217875,1
864691134887540986,864691135884322416,2
864691134887601914,864691135885972848,2
864691134917431050,864691135884430704,1
864691134917861386,864691135884125808,1
864691134917901322,864691135876098131,1
864691134917901322,864691135876905043,1
864691134917901322,864691135884316528,2
864691134918190090,864691135878154067,1
864691134918332682,864691135878468435,1
864691134918336266,864691135884211568,2
864691134918384650,864691135876679251,1
864691134918384650,864691135884755312,2
864691134918402058,864691135884613232,1
864691134918407690,864691135876905043,1
864691134918407690,864691135883869552,2
864691134918478602,864691135877004883,1
864691134919570698,864691135884871280,1
864691134919602698,864691135877217875,1
864691134919748362,864691135875569550,5
864691134919748362,864691135875973971,1
864691134919748362,864691135876501587,7
864691134919748362,864691135876818771,1
864691134919748362,864691135877632083,2
864691134919748362,864691135884943984,3
864691134919748362,864691135886078832,1
864691134919902474,864691135884601200,1
864691134919902474,864691135885584752,1
864691134919967498,864691135875569550,1
864691134919967498,864691135884254064,3
864691134920072202,864691135876816979,1
864691134920082954,864691135876105614,1
864691134920103946,864691135878154067,3
864691134939975011,864691135886078832,1
864691134939986019,864691135883862640,1
864691134939992931,864691135877004883,1
864691134940025955,864691135876098131,1
864691134940025955,864691135883879280,2
864691134940025955,864691135884316528,3
864691134940211555,864691135885140848,1
864691134940343395,864691135876501587,1
864691134940373347,864691135875569550,1
864691134940379491,864691135875569550,3
864691134940379491,864691135876818771,1
864691134940398691,864691135883879280,1
864691134940660323,864691135876105614,1
864691134940890211,864691135878447187,2
864691134940933475,864691135876679251,2
864691134940933475,864691135883879280,2
864691134940933475,864691135884430704,2
864691134940939875,864691135878299475,1
864691134940947299,864691135885584752,1
864691134940958563,864691135875569550,1
864691134940958563,864691135878447187,1
864691134940963939,864691135876014675,5
864691134940965219,864691135884254064,1
864691134941328739,864691135883862640,1
864691134941346403,864691135884871792,1
864691134941346403,864691135884877424,4
864691134941488995,864691135876740179,1
864691134941597795,864691135884721008,1
864691134941750883,864691135885652848,2
864691134941875299,864691135884254064,2
864691134941941091,864691135884943984,1
864691134942019171,864691135884799088,1
864691134942077795,864691135875569550,2
864691134942161763,864691135878447187,1
864691134942169955,864691135884943984,1
864691134942221411,864691135876098131,6
864691134942221411,864691135876414291,1
864691134942221411,864691135883869552,1
864691134942221411,864691135884269424,8
864691134942221411,864691135885102192,1
864691134942250339,864691135876746323,1
864691134942250339,864691135886109552,1
864691134942498147,864691135884601200,1
864691134942610787,864691135875402126,2
864691134942610787,864691135878447187,1
864691134942667875,864691135876501587,1
864691134942692963,864691135885102192,1
864691134947392764,864691135884786288,1
864691134947415292,864691135884799088,1
864691134947426300,864691135876790867,1
864691134947428092,864691135876024403,2
864691134947436284,864691135875402126,1
864691134947454972,864691135885674352,1
864691134947712508,864691135876905043,1
864691134947847676,864691135883893872,1
864691134947847932,864691135875762062,1
864691134947855612,864691135884828528,2
864691134947858940,864691135875569550,5
864691134947858940,864691135875973971,1
864691134948244732,864691135884269424,1
864691134948335356,864691135876816979,1
864691134948345084,864691135885140848,2
864691134948365820,864691135878572627,1
864691134948511740,864691135876020307,1
864691134948511740,864691135876679251,1
864691134948511740,864691135876694611,1
864691134948605180,864691135876508755,2
864691134948605180,864691135878572627,1
864691134948605180,864691135883862640,6
864691134948605180,864691135885102192,1
864691134948788476,864691135886078832,1
864691134949150972,864691135876341331,4
864691134949221372,864691135875569550,1
864691134949221372,864691135876105614,1
864691134949221372,864691135876755539,1
864691134949256956,864691135878572627,1
864691134949346044,864691135877148243,1
864691134949568764,864691135884732528,1
864691134949568764,864691135885652848,4
864691134949774844,864691135876679251,1
864691134949774844,864691135883879280,8
864691134949774844,864691135885140848,1
864691134950149116,864691135875569550,8
864691134950149116,864691135875973971,1
864691134950149116,864691135876105614,1
864691134950149116,864691135876501587,4
864691134950149116,864691135876818771,5
864691134950149116,864691135877620307,1
864691134950149116,864691135884322416,1
864691134950149116,864691135884658800,3
864691134950228988,864691135878572627,1
864691134950228988,864691135883862640,2
864691134950228988,864691135884871280,4
864691134950228988,864691135886109552,1
864691134950248188,864691135884636528,1
864691134950289660,864691135875203214,1
864691134950301180,864691135885652848,1
864691134950315772,864691135875203214,1
864691134950338556,864691135875569550,1
864691134950338556,864691135876105614,1
864691134950395132,864691135883879280,1
864691134964418079,864691135876105614,1
864691134964433951,864691135876755539,1
864691134964437279,864691135884895600,1
864691134964440607,864691135884877424,1
864691134964453151,864691135883879280,1
864691134964455455,864691135876940115,1
864691134964675103,864691135876951379,1
864691134964864799,864691135885652848,1
864691134965193247,864691135883889008,1
864691134965345055,864691135876790867,3
864691134965379103,864691135885652848,1
864691134965425951,864691135876940115,1
864691134965429023,864691135876098131,1
864691134965429023,864691135884605040,3
864691134965447967,864691135876501587,2
