pre_pt_root_id,post_pt_root_id,n
864691134884768762,864691135234088537,1
864691134884784122,864691135213793848,1
864691134884855290,864691135233130585,1
864691134885047290,864691135213820472,1
864691134885142778,864691135215217280,1
864691134885142778,864691135235196249,4
864691134885148410,864691135257078959,1
864691134885150458,864691135257135535,1
864691134885508858,864691135235196249,1
864691134885557498,864691135213877048,1
864691134885584122,864691135257068207,1
864691134885713914,864691135213820472,1
864691134885797882,864691135257004463,1
864691134885810426,864691135233795673,2
864691134885863418,864691135233500249,1
864691134885957882,864691135215217280,1
864691134886037498,864691135215277368,1
864691134886037498,864691135233500249,1
864691134886054650,864691135213981496,1
864691134886058746,864691135257207215,1
864691134886080250,864691135233500249,1
864691134886080250,864691135257180847,1
864691134886210554,864691135235437913,1
864691134886280698,864691135213744440,1
864691134886288890,864691135257207215,1
864691134886400250,864691135214267520,1
864691134886400250,864691135257135535,1
864691134886434298,864691135257244335,1
864691134886528506,864691135213838976,1
864691134886624762,864691135215217280,1
864691134886930170,864691135233889113,1
864691134886938874,864691135233568857,1
864691134887260410,864691135213981496,2
864691134887273978,864691135234095705,1
864691134887383290,864691135213931648,1
864691134887383290,864691135235386713,1
864691134887383290,864691135235437913,1
864691134887499514,864691135213865528,2
864691134887540986,864691135213981240,1
864691134887540986,864691135215108736,2
864691134887540986,864691135233097305,1
864691134887540986,864691135235196249,5
864691134917413642,864691135233484377,1
864691134917464330,864691135256776879,1
864691134917488138,864691135233552473,1
864691134917488138,864691135256176815,3
864691134917642250,864691135213981496,1
864691134917645066,864691135233112409,1
864691134917669642,864691135257135535,1
864691134917862410,864691135213820032,1
864691134917923338,864691135215217280,1
864691134918111242,864691135234072409,1
864691134918200586,864691135213981496,1
864691134918403850,864691135213742648,1
864691134918413066,864691135233500249,1
864691134918533130,864691135215217280,1
864691134918533130,864691135233922393,1
864691134918533130,864691135256582319,1
864691134918596362,864691135213980472,1
864691134919748362,864691135214377016,1
864691134919748362,864691135215217280,11
864691134919748362,864691135233355609,1
864691134919748362,864691135233922393,3
864691134919748362,864691135235196249,3
864691134919902474,864691135235279961,1
864691134919902474,864691135235386713,3
864691134919931146,864691135215108736,1
864691134919967498,864691135214966656,1
864691134919967498,864691135215108736,1
864691134919967498,864691135235196249,1
864691134920072202,864691135214377016,1
864691134920082954,864691135215217280,2
864691134920082954,864691135233922393,1
864691134939963747,864691135234072409,1
864691134939991651,864691135233964121,1
864691134940005731,864691135234998617,1
864691134940025955,864691135234072409,1
864691134940211555,864691135213980472,1
864691134940246115,864691135215277368,1
864691134940343395,864691135235437913,1
864691134940373347,864691135257078959,1
864691134940379491,864691135257078959,1
864691134940397411,864691135215217280,1
864691134940425059,864691135235196249,1
864691134940958563,864691135215217280,1
864691134940960611,864691135215277368,1
864691134940963939,864691135235386713,2
864691134940964707,864691135257058991,1
864691134940967267,864691135233139289,3
864691134940967267,864691135257156271,2
864691134941063523,864691135213793848,1
864691134941165155,864691135234072409,1
864691134941266275,864691135213885752,1
864691134941278819,864691135213744440,1
864691134941328739,864691135233964121,1
864691134941328739,864691135257068207,2
864691134941346403,864691135215277368,1
864691134941693027,864691135234998617,1
864691134941714275,864691135235386713,1
864691134941875299,864691135234088537,1
864691134941875299,864691135235437913,1
864691134941903203,864691135235437913,1
864691134941941091,864691135215217280,1
864691134941941091,864691135233355609,1
864691134942169955,864691135215217280,4
864691134942221411,864691135233964121,1
864691134942221411,864691135257156271,3
864691134942296931,864691135215217280,1
864691134942315107,864691135215217280,2
864691134942315107,864691135233922393,1
864691134942498147,864691135233568857,1
864691134942498147,864691135235386713,1
864691134942610787,864691135235279961,1
864691134942659427,864691135215217280,2
864691134942692963,864691135233139289,1
864691134947399164,864691135233355609,1
864691134947436284,864691135233113433,1
864691134947438844,864691135215277368,1
864691134947756284,864691135215108736,1
864691134947847676,864691135213981496,1
864691134947906044,864691135233964121,1
864691134948287228,864691135214005304,1
864691134948375548,864691135257058991,1
864691134948421372,864691135215277368,1
864691134948429052,864691135256176815,1
864691134948659708,864691135213941304,1
864691134948663036,864691135215277368,1
864691134948788476,864691135215217280,1
864691134948788476,864691135235386713,1
864691134948788476,864691135235437913,1
864691134949120764,864691135213759544,1
864691134949346044,864691135213742648,1
864691134949368316,864691135235437913,1
864691134949391612,864691135213981496,1
864691134949523964,864691135233568857,1
864691134949568764,864691135213885752,1
864691134949568764,864691135213981496,4
864691134949568764,864691135214005304,2
864691134949568764,864691135235386713,2
864691134949774844,864691135234025561,1
864691134949774844,864691135234072409,1
864691134949774844,864691135256176815,1
864691134950088188,864691135235437913,1
864691134950149116,864691135214267520,1
864691134950149116,864691135214377016,1
864691134950149116,864691135214920504,3
864691134950149116,864691135234998617,1
864691134950149116,864691135235196249,3
864691134950149116,864691135257078959,6
864691134950228988,864691135233843289,2
864691134950228988,864691135234308953,2
864691134950248188,864691135235437913,1
864691134950289660,864691135215217280,1
864691134950315772,864691135215217280,1
864691134950315772,864691135235196249,1
864691134950317308,864691135257068207,1
864691134950317308,864691135257156271,1
864691134950338556,864691135235196249,1
864691134950395132,864691135214377016,1
864691134950395132,864691135234025561,1
864691134964437791,864691135213931648,1
864691134964443935,864691135213927480,1
864691134964449823,864691135235196249,2
864691134964699935,864691135256176815,1
864691134964725791,864691135256595119,1
864691134964800799,864691135215217280,1
864691134964849951,864691135213820472,1
864691134964864543,864691135256964015,1
864691134965202463,864691135213876792,1
864691134965208863,864691135215108736,1
864691134965213983,864691135215217280,1
864691134965306655,864691135233618521,1
864691134965375519,864691135235196249,1
864691134965379103,864691135213981496,1
864691134965388575,864691135213838976,1
864691134965411871,864691135256176815,1
864691134965414943,864691135213820472,2
864691134965415455,864691135234025561,1
864691134965425951,864691135213876792,3
864691134965447967,864691135234998617,1
864691134965612319,864691135213838976,1
864691134965615647,864691135233964121,1
864691134965718303,864691135215277368,1
864691134966060319,864691135235437913,1
864691134966063135,864691135214267520,1
864691134966063135,864691135215217280,2
864691134966063135,864691135233113433,1
864691134966135583,864691135214377016,1
864691134966135583,864691135215108736,2
864691134966187807,864691135235437913,1
864691134966290975,864691135235437913,1
864691134966306591,864691135213744440,1
864691134966306847,864691135213744440,3
864691134966306847,864691135213820472,1
864691134966306847,864691135256176815,2
864691134966568223,864691135215217280,1
864691134966568223,864691135233797977,1
864691134966568223,864691135233889113,1
864691134966759711,864691135214920504,1
864691134966759711,864691135215108736,1
864691134966759711,864691135233797977,1
864691134966759711,864691135235196249,1
864691134966759711,864691135235437913,1
864691134966759711,864691135257078959,1
864691134988380282,864691135234079833,1
864691134988383866,864691135213981496,1
864691134988384378,864691135215217280,2
864691134988399226,864691135214966656,1
864691134988423290,864691135257068207,1
864691134988437370,864691135233500249,1
864691134988444282,864691135234095705,1
864691134988464250,864691135257004463,3
864691134988466298,864691135233847897,5
864691134988481146,864691135233500249,1
864691134988801658,864691135233113433,1
864691134988881274,864691135214154808,1
864691134988929914,864691135235196249,1
864691134988930682,864691135235386713,2
864691134988939898,864691135213876792,1
864691134988941690,864691135234030937,2
864691134988947578,864691135233556313,1
864691134989260922,864691135233355609,1
864691134989283450,864691135213838976,1
864691134989449850,864691135256595119,1
864691134989461882,864691135213744440,1
864691134989462906,864691135214920504,1
864691134989471098,864691135213820032,1
864691134989471098,864691135233139289,3
864691134989485178,864691135215217280,1
864691134989629562,864691135215254584,1
864691134989745018,864691135233500249,1
864691134989919098,864691135214377016,6
864691134990091642,864691135257068207,5
864691134990124410,864691135213981496,1
864691134990148218,864691135235437913,1
864691134990535546,864691135214920504,1
864691134990535546,864691135257078959,1
864691134990544762,864691135214966656,1
864691134990847098,864691135215031424,1
864691134991040378,864691135213731896,1
864691134991040378,864691135233113433,1
864691134991040378,864691135234308953,2
864691134991100794,864691135235437913,1
864691134991229562,864691135215023416,1
864691134991229562,864691135235446617,1
864691135012408054,864691135213877048,1
864691135012411638,864691135213927480,1
864691135012418550,864691135213876792,1
864691135012432374,864691135213820472,1
864691135012455158,864691135257058991,1
864691135012479222,864691135214920504,1
864691135012494070,864691135215031424,1
864691135012494070,864691135215277368,1
864691135012494070,864691135233113433,1
864691135012494070,864691135233500249,1
864691135012494070,864691135233964121,4
864691135012507126,864691135257068207,1
864691135012566774,864691135256595119,1
864691135012567542,864691135213877048,1
864691135012831734,864691135233964121,1
864691135012857494,864691135215108736,1
864691135012857494,864691135233889113,1
864691135012865174,864691135257180847,4
864691135012884214,864691135215108736,1
864691135012889846,864691135213927480,1
864691135012916118,864691135213981496,1
864691135012922006,864691135233139289,1
864691135012995318,864691135213876792,1
864691135012995318,864691135213927480,1
864691135012995318,864691135257058991,1
864691135013093878,864691135233847897,1
864691135013155062,864691135214154808,1
864691135013279126,864691135233889113,1
864691135013279126,864691135235196249,1
864691135013300470,864691135213820472,1
864691135013304566,864691135257058991,1
864691135013315318,864691135257068207,1
864691135013325718,864691135257004463,1
864691135013327862,864691135213876792,1
864691135013337750,864691135233889113,1
864691135013337750,864691135235437913,1
864691135013359510,864691135257068207,1
864691135013374710,864691135235196249,1
864691135013377014,864691135257068207,1
864691135013490422,864691135213981240,1
864691135013490422,864691135215108736,1
864691135013503990,864691135213981496,1
864691135013528566,864691135213744440,1
864691135013596822,864691135213981496,1
864691135013688982,864691135233500249,1
864691135013795222,864691135233964121,1
864691135013796502,864691135233568857,2
864691135013838742,864691135215217280,1
864691135013869046,864691135215023416,1
864691135013884054,864691135235386713,1
864691135013895830,864691135233843289,2
864691135013901718,864691135235386713,1
864691135013902230,864691135213876792,1
864691135013902230,864691135213881656,3
864691135013918870,864691135257001391,1
864691135013957622,864691135256776879,1
864691135014181878,864691135257001391,1
864691135014184182,864691135233568857,1
864691135014258070,864691135233500249,1
864691135014276342,864691135233964121,2
864691135014311670,864691135233889113,1
864691135014383254,864691135256176815,6
864691135014442486,864691135213838976,1
864691135014442486,864691135256556975,4
864691135014442486,864691135257156271,1
864691135014474902,864691135235279961,1
864691135014751734,864691135234998617,5
864691135014751734,864691135257078959,3
864691135014779798,864691135233568857,1
864691135014789014,864691135235279961,1
864691135014810262,864691135215217280,1
864691135014810262,864691135256582319,1
864691135014867862,864691135213820032,1
864691135014868214,864691135213820032,1
864691135014868214,864691135233500249,2
864691135015095446,864691135214920504,1
864691135015154934,864691135235150169,1
864691135015238902,864691135233568857,1
864691135015288566,864691135214267520,1
864691135015324406,864691135213865528,1
864691135015324406,864691135215108736,1
864691135015334134,864691135233791577,1
864691135015350422,864691135214377016,1
864691135015350422,864691135215108736,2
864691135015350422,864691135215217280,1
864691135015350422,864691135235437913,2
864691135015350422,864691135257135535,4
864691135015364854,864691135214267520,1
864691135015364854,864691135214920504,1
864691135015364854,864691135215217280,2
864691135015364854,864691135233097305,1
864691135015364854,864691135233797977,2
864691135015364854,864691135235196249,1
864691135015364854,864691135235261273,1
864691135015364854,864691135256594863,1
864691135015369974,864691135214267520,1
864691135015369974,864691135215217280,1
864691135015369974,864691135233097305,2
864691135015369974,864691135233889113,1
864691135015369974,864691135233922393,1
864691135015369974,864691135235196249,7
864691135015369974,864691135256582319,2
864691135015437462,864691135214267520,1
864691135015437462,864691135235196249,1
864691135015437462,864691135235199321,4
864691135015437462,864691135235446617,1
864691135015690134,864691135233922393,1
864691135015755670,864691135214267520,1
864691135015755670,864691135233097305,2
864691135015755670,864691135233797977,1
864691135015755670,864691135233922393,6
864691135015755670,864691135235196249,5
864691135015755670,864691135256582319,1
864691135015792534,864691135233843289,2
864691135015792534,864691135234672473,2
864691135015799702,864691135235196249,1
864691135015811990,864691135215108736,2
864691135015822742,864691135213976632,1
864691135015822742,864691135234088537,1
864691135015822742,864691135234308953,1
864691135058562715,864691135213876792,2
864691135058836379,864691135213744440,1
864691135058840475,864691135235386713,2
864691135058889115,864691135213838976,7
864691135058889115,864691135234025561,2
864691135058932891,864691135235386713,6
864691135059141531,864691135213885752,2
864691135059329691,864691135256595119,1
864691135059346843,864691135256964015,1
864691135059398811,864691135235386713,2
864691135059420827,864691135235437913,1
864691135059444379,864691135257180847,1
864691135059474075,864691135256595119,1
864691135059486619,864691135213742648,1
864691135059505051,864691135257135535,1
864691135059538587,864691135234025561,1
864691135059539099,864691135213876792,1
864691135059539099,864691135234030937,1
864691135059548315,864691135215217280,1
864691135059548315,864691135235437913,1
864691135059951771,864691135213885752,1
864691135059951771,864691135233847897,1
864691135060055707,864691135233791577,1
864691135060651419,864691135235196249,1
864691135060678299,864691135215108736,1
864691135060678299,864691135215217280,1
864691135060740507,864691135234025561,3
864691135060772763,864691135235199321,2
864691135060842395,864691135214377016,1
864691135060842395,864691135215031424,1
864691135060842395,864691135233355609,2
864691135060842395,864691135235437913,1
864691135060849051,864691135214267520,1
864691135060849051,864691135215254584,1
864691135060882843,864691135215254584,1
864691135060887707,864691135213793848,1
864691135060887707,864691135257207215,1
864691135060906907,864691135234998617,1
864691135060968859,864691135215217280,1
864691135060968859,864691135233355609,1
864691135060968859,864691135233791577,2
864691135060968859,864691135235261273,1
864691135060968859,864691135235437913,1
864691135060992155,864691135214267520,1
864691135060992155,864691135235261273,1
864691135060992155,864691135235446617,1
864691135064989508,864691135234088537,2
864691135064989508,864691135256549551,1
864691135065008964,864691135257068207,1
864691135065012804,864691135214005304,2
864691135065017156,864691135233130585,1
864691135065090372,864691135234072409,1
864691135065128260,864691135213731896,1
864691135065128260,864691135233500249,2
864691135065216324,864691135233964121,1
864691135065250884,864691135213876792,1
864691135065358660,864691135257180847,1
864691135065687876,864691135257058991,1
864691135065691204,864691135235199321,1
864691135065714244,864691135234998617,1
864691135065804356,864691135256964015,1
864691135065912388,864691135213820032,1
864691135065979460,864691135213981496,1
864691135066000964,864691135256556975,1
864691135066005572,864691135234998617,1
864691135066016324,864691135257068207,1
864691135066024260,864691135235386713,1
864691135066101316,864691135235386713,1
864691135066114372,864691135214267520,1
864691135066263364,864691135213838976,1
864691135066281540,864691135213885752,1
864691135066282564,864691135213731896,1
864691135066293828,864691135213981496,1
864691135066349124,864691135215217280,1
864691135066349124,864691135215254584,1
864691135066386244,864691135215217280,2
864691135066891844,864691135233097305,1
864691135066945348,864691135235261273,1
864691135066945348,864691135257244335,1
864691135067053124,864691135213838976,4
864691135067053124,864691135233964121,1
864691135067053124,864691135256556975,3
864691135067058500,864691135233568857,1
864691135067149636,864691135234072409,2
864691135067181124,864691135235437913,1
864691135067192900,864691135215023416,2
864691135067192900,864691135215217280,1
864691135067476548,864691135234308953,1
864691135067476548,864691135256962223,3
864691135067531588,864691135235437913,2
864691135067559748,864691135235150169,1
864691135067645764,864691135214267520,1
864691135067645764,864691135215217280,1
864691135067645764,864691135233922393,1
864691135067645764,864691135234998617,2
864691135067645764,864691135235196249,3
864691135067645764,864691135235261273,1
864691135067645764,864691135257135535,1
864691135067739972,864691135235437913,4
864691135067961668,864691135235446617,1
864691135068023876,864691135215108736,1
864691135068023876,864691135233355609,1
864691135081640695,864691135234998617,1
864691135081640695,864691135235437913,1
864691135081646839,864691135213885752,1
864691135081657847,864691135233964121,1
864691135081657847,864691135256549551,1
864691135081669623,864691135256176815,1
864691135081682935,864691135234088537,1
864691135081682935,864691135256556975,1
864691135081688567,864691135233843289,1
864691135081739255,864691135213927480,1
864691135082007287,864691135234072409,2
864691135082007287,864691135256176815,2
864691135082085111,864691135213876792,2
864691135082085111,864691135233484377,1
864691135082085111,864691135257058991,1
864691135082328567,864691135257058991,1
864691135082510583,864691135213820032,2
864691135082525943,864691135214005304,1
864691135082525943,864691135235386713,2
864691135082598647,864691135233795673,1
