pre_pt_root_id,post_pt_root_id,n
864691134884762106,864691135728072255,1
864691134884807418,864691135726406059,1
864691134884807418,864691135732172692,1
864691134885023994,864691135732377785,1
864691134885122810,864691135726320959,6
864691134885142778,864691135726807723,1
864691134885142778,864691135728098367,2
864691134885471994,864691135732172692,1
864691134885675514,864691135726033727,2
864691134885800186,864691135732172692,1
864691134885957882,864691135727799359,1
864691134886037498,864691135726359615,1
864691134886037498,864691135726406059,3
864691134886037498,864691135726430527,4
864691134886037498,864691135726883391,3
864691134886037498,864691135728126527,1
864691134886037498,864691135730146489,2
864691134886037498,864691135731113657,1
864691134886082042,864691135726113451,1
864691134886295802,864691135730207161,1
864691134886503674,864691135726974635,1
864691134887236346,864691135730115001,1
864691134887247610,864691135726974635,1
864691134887383290,864691135726773419,1
864691134887471866,864691135728098367,1
864691134887499514,864691135726113451,1
864691134887540986,864691135726807723,3
864691134887540986,864691135728098367,1
864691134887540986,864691135730167993,1
864691134887540986,864691135730582457,2
864691134887601914,864691135732318393,1
864691134917395722,864691135731484857,1
864691134917425674,864691135730921145,1
864691134917620234,864691135732172692,1
864691134918174730,864691135726033727,1
864691134918190090,864691135726308523,1
864691134918211850,864691135731965076,1
864691134918300682,864691135726328639,1
864691134918300682,864691135731965076,1
864691134918614794,864691135730733497,1
864691134918947338,864691135730600377,1
864691134919213834,864691135726773419,1
864691134919570698,864691135726113451,2
864691134919570698,864691135731127225,2
864691134919748362,864691135726753195,1
864691134919748362,864691135728098367,1
864691134919902474,864691135726938795,1
864691134919902474,864691135730914745,1
864691134919967498,864691135726807723,1
864691134920072202,864691135726308523,1
864691134920072202,864691135728043839,1
864691134920072202,864691135732172692,2
864691134920082954,864691135726475327,1
864691134920082954,864691135731083705,1
864691134939972195,864691135731528377,1
864691134939974243,864691135730197433,1
864691134939986019,864691135726359615,1
864691134939986019,864691135731484857,1
864691134939991651,864691135725952575,1
864691134939991651,864691135725970751,1
864691134939991651,864691135726033727,2
864691134939991651,864691135730921145,2
864691134939992931,864691135726668863,3
864691134939997283,864691135730105529,1
864691134940025955,864691135726033727,1
864691134940025955,864691135730733497,3
864691134940025955,864691135731048377,1
864691134940025955,864691135732172692,1
864691134940206947,864691135728043839,1
864691134940844899,864691135726320959,1
864691134940874083,864691135726177599,1
864691134940908643,864691135731216569,1
864691134940933475,864691135730146489,2
864691134940941411,864691135730141369,1
864691134940958563,864691135726475327,1
864691134940959843,864691135728126527,1
864691134940960611,864691135731965076,1
864691134940967267,864691135730733497,1
864691134941088867,864691135728072255,2
864691134941164899,864691135726406059,1
864691134941173859,864691135726033727,1
864691134941173859,864691135731965076,1
864691134941346403,864691135726406059,1
864691134941488483,864691135730146489,1
864691134941488995,864691135726882879,1
864691134941941091,864691135726475327,1
864691134941953635,864691135726260287,1
864691134941953635,864691135726773419,1
864691134941953635,864691135726947755,1
864691134941953635,864691135727457855,1
864691134941953635,864691135731038137,1
864691134942077795,864691135730709177,5
864691134942161763,864691135727799359,2
864691134942181219,864691135726773419,1
864691134942221411,864691135730733497,1
864691134942250339,864691135730600377,1
864691134942315107,864691135727799359,1
864691134942498147,864691135730105529,3
864691134942610787,864691135726947755,1
864691134942645603,864691135730914745,1
864691134942659427,864691135727955007,1
864691134942659427,864691135728043839,2
864691134942659427,864691135728098367,1
864691134942692963,864691135726033727,1
864691134947409404,864691135731038137,2
864691134947415292,864691135731862201,1
864691134947436284,864691135726947755,1
864691134947438844,864691135726406059,1
864691134947438844,864691135731965076,1
864691134948266748,864691135726033727,1
864691134948345084,864691135726033727,1
864691134948421372,864691135731965076,1
864691134948429052,864691135726177599,1
864691134948511740,864691135726051391,1
864691134948605180,864691135732172692,1
864691134948659708,864691135726240063,1
864691134948663036,864691135731965076,1
864691134949219324,864691135726113451,1
864691134949221372,864691135726773419,1
864691134949221372,864691135727955007,1
864691134949346044,864691135732377785,1
864691134949774844,864691135726338111,1
864691134950149116,864691135726063423,2
864691134950149116,864691135726475327,1
864691134950149116,864691135726807723,2
864691134950149116,864691135726974635,1
864691134950149116,864691135730709177,1
864691134950228988,864691135726113451,2
864691134950228988,864691135726359615,2
864691134950228988,864691135726368575,1
864691134950228988,864691135726883391,1
864691134950228988,864691135726960555,1
864691134950228988,864691135731078329,1
864691134950228988,864691135731484857,3
864691134950248188,864691135727955007,1
864691134950317308,864691135726308523,1
864691134950317308,864691135731216569,1
864691134950317308,864691135731965076,1
864691134950317308,864691135732172692,2
864691134950338556,864691135726807723,2
864691134950395132,864691135726773419,2
864691134964410399,864691135726240063,1
864691134964418079,864691135726974635,1
864691134964437279,864691135732172692,1
864691134964440607,864691135731965076,1
864691134964443423,864691135726177599,1
864691134964443935,864691135731205817,1
864691134964699935,864691135726448703,1
864691134964801567,864691135725970751,1
864691134964801567,864691135726406059,1
864691134964801567,864691135730733497,1
864691134964861727,864691135731071417,1
864691134965213983,864691135731038137,1
864691134965262879,864691135731102137,1
864691134965414943,864691135725952575,1
864691134965414943,864691135731171257,2
864691134965414943,864691135731216569,1
864691134965425951,864691135726320959,2
864691134965425951,864691135731205817,1
864691134965602079,864691135731113657,2
864691134965615647,864691135725952575,1
864691134965618719,864691135725952575,2
864691134965618719,864691135726033727,1
864691134965694495,864691135728072255,1
864691134965718303,864691135726406059,1
864691134965718303,864691135731965076,1
864691134966060319,864691135730167993,1
864691134966063135,864691135726260287,1
864691134966063135,864691135726807723,1
864691134966290975,864691135726974635,1
864691134966306591,864691135730733497,4
864691134966306847,864691135730146489,5
864691134966495519,864691135726773419,1
864691134966510623,864691135726883391,1
864691134966510623,864691135728126527,1
864691134966759711,864691135726807723,1
864691134988372346,864691135726318399,1
864691134988380282,864691135730146489,1
864691134988388474,864691135726140843,1
864691134988403066,864691135731048377,1
864691134988427898,864691135726328639,1
864691134988432762,864691135726033727,1
864691134988432762,864691135731216569,2
864691134988437370,864691135730207161,1
864691134988437370,864691135731113657,6
864691134988438394,864691135726033727,3
864691134988443258,864691135726033727,2
864691134988446074,864691135726113451,1
864691134988461434,864691135726320959,1
864691134988464250,864691135730141369,1
864691134988475258,864691135730146489,1
864691134988596858,864691135725970751,2
864691134988596858,864691135730146489,1
864691134988596858,864691135730733497,2
864691134988596858,864691135731078329,3
864691134988828794,864691135730733497,1
864691134988828794,864691135731205817,1
864691134988927610,864691135726368575,2
864691134988929914,864691135730709177,2
864691134988930682,864691135726773419,2
864691134988930682,864691135726938795,1
864691134988941690,864691135726033727,3
864691134989384058,864691135731965076,1
864691134989461882,864691135731965076,1
864691134989485178,864691135726974635,1
864691134989485178,864691135731083705,1
864691134989505658,864691135726033727,1
864691134989629562,864691135730582457,1
864691134989641850,864691135731862201,1
864691134990535546,864691135726974635,1
864691134990606970,864691135731102137,1
864691134990817914,864691135731965076,1
864691134990847098,864691135726260287,2
864691134990847098,864691135727611199,1
864691134991032954,864691135728043839,1
864691134991040378,864691135726214571,1
864691134991040378,864691135726960555,1
864691134991040378,864691135728126527,2
864691134991040378,864691135731862201,1
864691135012357366,864691135726338111,1
864691135012373750,864691135726260287,1
864691135012374006,864691135726406059,1
864691135012412406,864691135730733497,1
864691135012425974,864691135726406059,1
864691135012425974,864691135732172692,1
864691135012469750,864691135726995627,1
864691135012475638,864691135726051391,1
864691135012486902,864691135730733497,1
864691135012494070,864691135725970751,1
864691135012494070,864691135730733497,2
864691135012566774,864691135730207161,1
864691135012566774,864691135730951353,1
864691135012814070,864691135730197433,2
864691135012814070,864691135732172692,1
864691135012895894,864691135726359615,1
864691135012895894,864691135726368575,1
864691135012896502,864691135730692281,1
864691135012897430,864691135726179647,1
864691135012906902,864691135726406059,1
864691135012906902,864691135731965076,1
864691135012944022,864691135726528831,1
864691135012944022,864691135731965076,1
864691135013057782,864691135726406059,1
864691135013057782,864691135726528831,1
864691135013287318,864691135731078329,1
864691135013337750,864691135726753195,2
864691135013337750,864691135730167993,1
864691135013481974,864691135731965076,2
864691135013490422,864691135726895679,1
864691135013519094,864691135726033727,1
864691135013522934,864691135726974635,1
864691135013522934,864691135730167993,1
864691135013528566,864691135726430527,6
864691135013550326,864691135725952575,1
864691135013554166,864691135731171257,1
864691135013554166,864691135731216569,1
864691135013796502,864691135731225017,1
864691135013799318,864691135726406059,1
864691135013905302,864691135726406059,10
864691135013905302,864691135726528831,1
864691135013934230,864691135726406059,4
864691135013934230,864691135731078329,3
864691135013957622,864691135726406059,1
864691135013958390,864691135730146489,2
864691135013958390,864691135731528377,1
864691135014078102,864691135726177599,1
864691135014181878,864691135726627243,1
864691135014208918,864691135726406059,2
864691135014209174,864691135731965076,2
864691135014241430,864691135726406059,1
864691135014241430,864691135731965076,1
864691135014252438,864691135726214571,1
864691135014258070,864691135726406059,5
864691135014258070,864691135730207161,1
864691135014258070,864691135731965076,2
864691135014276342,864691135726406059,1
864691135014276342,864691135730733497,16
864691135014311670,864691135728043839,1
864691135014347254,864691135730733497,1
864691135014355094,864691135726406059,1
864691135014383254,864691135726177599,2
864691135014442486,864691135726033727,1
864691135014515958,864691135726113451,1
864691135014542582,864691135726895679,1
864691135014549910,864691135730105529,3
864691135014672630,864691135731965076,1
864691135014751734,864691135726063423,2
864691135014751734,864691135726773419,1
864691135014751734,864691135726807723,1
864691135014751734,864691135726995627,2
864691135014789014,864691135726947755,1
864691135014867862,864691135726260287,1
864691135014867862,864691135728072255,1
864691135014867862,864691135731965076,1
864691135014975894,864691135726179647,1
864691135015011734,864691135726113451,1
864691135015095446,864691135731083705,1
864691135015139062,864691135726406059,4
864691135015324406,864691135726773419,1
864691135015364854,864691135726974635,1
864691135015364854,864691135727955007,1
864691135015364854,864691135728098367,1
864691135015364854,864691135730167993,3
864691135015364854,864691135730582457,1
864691135015364854,864691135731083705,2
864691135015369974,864691135726753195,1
864691135015369974,864691135726807723,6
864691135015369974,864691135731083705,1
864691135015437462,864691135726063423,4
864691135015437462,864691135726773419,1
864691135015437462,864691135726807723,2
864691135015437462,864691135730105529,1
864691135015437462,864691135731797433,1
864691135015437462,864691135732318393,10
864691135015540374,864691135726807723,1
864691135015605910,864691135726960555,1
864691135015605910,864691135731965076,1
864691135015690134,864691135726753195,2
864691135015690134,864691135728098367,1
864691135015755670,864691135726475327,1
864691135015755670,864691135726974635,1
864691135015755670,864691135728098367,1
864691135015795606,864691135726113451,1
864691135015822742,864691135726113451,1
864691135015822742,864691135726214571,1
864691135015822742,864691135726359615,1
864691135015822742,864691135726883391,1
864691135015822742,864691135730600377,1
864691135015822742,864691135731797433,1
864691135058533275,864691135726947755,1
864691135058571419,864691135726355775,1
864691135058698139,864691135730137017,1
864691135058889115,864691135730733497,3
864691135058889115,864691135731078329,1
864691135058889115,864691135731216569,1
864691135058889115,864691135732172692,2
864691135058985371,864691135730692281,1
864691135058992539,864691135730167993,1
864691135059404443,864691135726318399,1
864691135059539099,864691135726320959,1
864691135059557531,864691135732172692,1
864691135059558811,864691135725970751,1
864691135059558811,864691135726033727,3
864691135059740315,864691135732172692,1
864691135059845275,864691135731965076,2
864691135059908251,864691135731216569,1
864691135060020123,864691135726947755,1
864691135060393883,864691135726214571,1
864691135060603291,864691135726140843,1
864691135060651419,864691135726773419,1
864691135060772763,864691135726140843,1
864691135060772763,864691135730115001,1
864691135060772763,864691135731797433,3
864691135060772763,864691135732318393,4
864691135060882843,864691135728043839,1
864691135060968091,864691135726113451,1
864691135060968091,864691135726960555,2
864691135060968091,864691135732318393,1
864691135060975003,864691135728098367,1
864691135060992155,864691135726140843,3
864691135060992155,864691135726214571,1
864691135060992155,864691135726773419,2
864691135060992155,864691135726938795,1
864691135060992155,864691135726960555,5
864691135060992155,864691135728034367,1
864691135060992155,864691135731797433,2
864691135065001540,864691135731102137,1
864691135065005380,864691135731171257,1
864691135065006148,864691135726318399,1
864691135065012804,864691135726773419,1
864691135065012804,864691135730105529,1
864691135065128260,864691135726406059,14
864691135065128260,864691135731965076,2
864691135065250884,864691135731205817,1
864691135065259076,864691135726406059,1
864691135065691204,864691135731225017,1
864691135065700420,864691135726430527,1
864691135065989700,864691135726260287,1
864691135065990468,864691135730105529,1
864691135065994564,864691135731223225,1
864691135066000964,864691135726359615,1
864691135066014788,864691135726338111,2
864691135066101316,864691135727457855,1
864691135066101316,864691135731038137,2
864691135066114372,864691135727799359,2
