pre_pt_root_id,post_pt_root_id,n
864691134884768762,864691135520077450,2
864691134884807418,864691135526843227,1
864691134884855290,864691135516813011,1
864691134885557498,864691135516830931,1
864691134885640954,864691135526892891,1
864691134885652730,864691135518527626,1
864691134885653242,864691135516892115,1
864691134885745658,864691135516892115,2
864691134885748986,864691135517340554,1
864691134885783034,864691135516814803,1
864691134885783546,864691135519468170,1
864691134885792762,864691135516716499,1
864691134885805306,864691135518520531,1
864691134886037498,864691135517741194,1
864691134886037498,864691135518164106,1
864691134886037498,864691135518363018,1
864691134886037498,864691135518453642,1
864691134886080250,864691135518954634,1
864691134886285306,864691135520154250,1
864691134886288890,864691135519112586,2
864691134886288890,864691135526883419,1
864691134886295802,864691135518954634,1
864691134886400250,864691135519332234,2
864691134887236346,864691135520035722,1
864691134887247610,864691135518177930,1
864691134887247610,864691135520077450,1
864691134887260410,864691135518234506,1
864691134887331066,864691135526684763,1
864691134887540986,864691135519468170,1
864691134887540986,864691135520105610,2
864691134887601914,864691135519177610,1
864691134887623162,864691135518175882,1
864691134917415178,864691135518189706,2
864691134917420810,864691135518177930,1
864691134917794314,864691135526735707,2
864691134917901322,864691135516916691,3
864691134917901322,864691135526296667,1
864691134918318602,864691135517125075,1
864691134918384650,864691135517175763,2
864691134918384650,864691135518189706,1
864691134918396938,864691135518150538,1
864691134918402058,864691135526109531,1
864691134918478602,864691135516827347,1
864691134918614794,864691135518189706,1
864691134919225354,864691135518370698,1
864691134919352074,864691135526407515,1
864691134919570698,864691135517869962,1
864691134919570698,864691135518256010,2
864691134919570698,864691135526318171,1
864691134919748362,864691135519112586,3
864691134919748362,864691135519332234,1
864691134919748362,864691135520077450,1
864691134919748362,864691135520105610,5
864691134919748362,864691135520154250,1
864691134919869706,864691135518266323,1
864691134919902474,864691135526695771,2
864691134920072202,864691135519178378,1
864691134920072202,864691135526703451,1
864691134920082954,864691135520105610,1
864691134939989091,864691135520077450,1
864691134939998307,864691135518389130,1
864691134940025955,864691135517125075,6
864691134940025955,864691135526843227,3
864691134940211299,864691135526296667,1
864691134940246115,864691135518527626,1
864691134940246115,864691135526296667,1
864691134940368227,864691135516778707,1
864691134940377955,864691135526789723,1
864691134940406627,864691135519177610,1
864691134940654179,864691135517818506,2
864691134940654179,864691135526789723,1
864691134940781667,864691135518954634,1
864691134940809315,864691135519629194,1
864691134940820323,864691135516892115,1
864691134940933475,864691135517175763,1
864691134940933475,864691135518189706,2
864691134940933475,864691135518453642,1
864691134940939619,864691135518175882,1
864691134940958563,864691135519112586,1
864691134940967267,864691135517125075,2
864691134940967267,864691135526843227,2
864691134941088867,864691135518368394,1
864691134941165155,864691135516706259,1
864691134941693027,864691135526901851,1
864691134941875299,864691135517206739,1
864691134942077795,864691135518370698,1
864691134942161763,864691135520105610,1
864691134942169955,864691135526901851,1
864691134942221411,864691135516814803,1
864691134942221411,864691135517125075,1
864691134942221411,864691135525389042,3
864691134942315107,864691135519468170,1
864691134942498147,864691135526892891,1
864691134942510691,864691135519468170,1
864691134942667875,864691135519112586,1
864691134942692963,864691135517125075,1
864691134942692963,864691135526843227,1
864691134947399164,864691135518266323,1
864691134947399164,864691135520077450,2
864691134947399676,864691135526843227,1
864691134947409404,864691135526892891,1
864691134947448572,864691135526318171,1
864691134947842812,864691135518234506,1
864691134947856124,864691135516892115,1
864691134947861500,864691135516916691,1
864691134948150012,864691135516892115,2
864691134948414204,864691135519629194,1
864691134948423164,864691135526789723,1
864691134948511740,864691135526296667,2
864691134948605180,864691135526843227,2
864691134948665340,864691135517125075,1
864691134948907260,864691135520154250,1
864691134949087228,864691135526695771,1
864691134949219324,864691135516814803,1
864691134949219324,864691135518828426,1
864691134949346044,864691135520154250,1
864691134949346044,864691135524528882,4
864691134949472508,864691135518242186,1
864691134949568764,864691135516771027,1
864691134949774844,864691135517175763,3
864691134949774844,864691135518189706,2
864691134950149116,864691135519112586,3
864691134950149116,864691135520092810,1
864691134950149116,864691135526798939,1
864691134950212092,864691135520077450,1
864691134950228988,864691135518242186,8
864691134950228988,864691135518256010,4
864691134950228988,864691135526318171,14
864691134950228988,864691135526549851,3
864691134950241788,864691135520154250,1
864691134950315772,864691135519332234,1
864691134950315772,864691135520105610,1
864691134950338556,864691135522665924,1
864691134950395132,864691135519468170,1
864691134964418079,864691135526407515,1
864691134964443679,864691135526730587,1
864691134964449823,864691135518370698,1
