pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691135851414471,2
864691134884786170,864691135848646750,1
864691134884855290,864691135855575598,1
864691134885023994,864691135849805918,1
864691134885140218,864691135851519687,1
864691134885222906,864691135847984478,1
864691134885471994,864691135848853342,1
864691134885471994,864691135848874846,1
864691134885639674,864691135848874846,1
864691134885653242,864691135851300551,1
864691134885783034,864691135848874846,5
864691134885792762,864691135848853342,1
864691134885806842,864691135848706142,1
864691134885810426,864691135851305927,1
864691134885813754,864691135850405319,1
864691134886037498,864691135847994462,2
864691134886037498,864691135848795486,2
864691134886037498,864691135848795998,1
864691134886037498,864691135848867166,2
864691134886037498,864691135849040990,1
864691134886037498,864691135851427015,1
864691134886037498,864691135851522247,1
864691134886037498,864691135855615278,3
864691134886280698,864691135848795998,1
864691134886288890,864691135851519687,1
864691134886413818,864691135850469063,1
864691134886528506,864691135852229319,1
864691134886904826,864691135847926110,2
864691134887173882,864691135849805918,1
864691134887260410,864691135853198023,1
864691134887331066,864691135851600327,1
864691134887350266,864691135853244359,1
864691134887540986,864691135843236323,1
864691134887540986,864691135851390919,1
864691134887540986,864691135855566894,1
864691134917395722,864691135847926110,1
864691134917415178,864691135848641630,1
864691134917488138,864691135848438366,2
864691134917642250,864691135848368222,1
864691134917794314,864691135851610055,1
864691134917858314,864691135848807774,1
864691134917859338,864691135848438366,1
864691134917859338,864691135848693086,1
864691134917901322,864691135847984478,3
864691134917901322,864691135848693086,1
864691134917901322,864691135851037127,2
864691134918110986,864691135847920222,2
864691134918200586,864691135851414471,1
864691134918384650,864691135851427015,1
864691134918384650,864691135856048942,2
864691134918614794,864691135848874846,1
864691134918687242,864691135848867166,1
864691134919447562,864691135850145630,1
864691134919602698,864691135851390919,2
864691134919748362,864691135848577118,1
864691134919748362,864691135851317447,1
864691134919748362,864691135852247751,4
864691134919748362,864691135853269959,1
864691134920072202,864691135848874846,2
864691134920072202,864691135852558279,1
864691134920082954,864691135853269959,1
864691134939972195,864691135855575598,1
864691134939974243,864691135848629086,1
864691134939981667,864691135852190919,1
864691134939991651,864691135848706142,1
864691134939998307,864691135851002311,4
864691134940011107,864691135855575598,2
864691134940025955,864691135848874846,1
864691134940025955,864691135852190919,2
864691134940243299,864691135849450334,1
864691134940246115,864691135851025351,1
864691134940399971,864691135851037127,1
864691134940425059,864691135848577118,1
864691134940757347,864691135855969070,1
864691134940805475,864691135848828510,1
864691134940933475,864691135848641630,3
864691134940933475,864691135851427015,4
864691134940933475,864691135855575598,1
864691134940933475,864691135855860782,5
864691134940933475,864691135856048942,1
864691134940939875,864691135848712798,1
864691134940939875,864691135851522247,1
864691134940941411,864691135855559470,1
864691134940958563,864691135851317447,1
864691134940959843,864691135848795486,1
864691134941266275,864691135855969070,1
864691134941750883,864691135855952686,1
864691134941941091,864691135853269959,1
864691134942077795,864691135851317447,1
864691134942221411,864691135848874846,1
864691134942221411,864691135851037127,1
864691134942315107,864691135851519687,1
864691134942498147,864691135848624222,1
864691134942498147,864691135848646750,2
864691134942610787,864691135853244359,1
864691134942692963,864691135851610055,2
864691134947392764,864691135848438366,1
864691134947412988,864691135847920990,2
864691134947415548,864691135855650350,1
