pre_pt_root_id,post_pt_root_id,n
864691134884759546,864691135693706943,1
864691134884855290,864691135686749367,1
864691134885031162,864691135688112608,1
864691134885148410,864691135686388407,4
864691134885148410,864691135687307744,2
864691134885148410,864691135693663679,1
864691134885150458,864691135688405216,1
864691134885160442,864691135692749247,1
864691134885481722,864691135693710271,1
864691134885544954,864691135688230112,1
864691134885745658,864691135686889440,1
864691134885782778,864691135687751392,1
864691134885782778,864691135687870432,1
864691134885783034,864691135687799776,1
864691134885957882,864691135686521271,1
864691134886037498,864691135686494647,1
864691134886037498,864691135687656416,1
864691134886037498,864691135689106912,1
864691134886037498,864691135692714687,1
864691134886037498,864691135693403071,1
864691134886037498,864691135695960218,1
864691134886288890,864691135688344544,1
864691134886288890,864691135694865599,1
864691134886288890,864691135696485786,2
864691134886400250,864691135686935008,1
864691134886498042,864691135688405216,1
864691134886659834,864691135688894688,1
864691134886751994,864691135688405216,2
864691134886930170,864691135696485786,1
864691134886997498,864691135694865599,2
864691134887173882,864691135693687999,1
864691134887175418,864691135686912224,1
864691134887247610,864691135689646304,1
864691134887247610,864691135696485786,2
864691134887273978,864691135693630143,1
864691134887331066,864691135686615223,1
864691134887540986,864691135687193568,1
864691134887540986,864691135694119615,1
864691134887540986,864691135695151039,3
864691134887601914,864691135695962266,1
864691134917378314,864691135694514367,2
864691134917488138,864691135693708991,3
864691134917620234,864691135686386359,1
864691134917794314,864691135685826231,1
864691134917859338,864691135693705407,1
864691134917901322,864691135687400672,1
864691134917901322,864691135687799776,1
864691134917916682,864691135692749247,1
864691134918190090,864691135685960631,1
864691134918300682,864691135688525764,2
864691134918384650,864691135688281056,3
864691134918384650,864691135695960218,6
864691134918400522,864691135687799776,1
864691134918413066,864691135690752916,1
864691134918579978,864691135687799776,1
864691134918590730,864691135688344544,7
864691134918626314,864691135689692384,1
864691134918889482,864691135693664447,1
864691134918947338,864691135694470847,1
864691134919570698,864691135686386359,1
864691134919570698,864691135692729535,1
864691134919748362,864691135686521271,1
864691134919748362,864691135689646304,2
864691134919748362,864691135693663679,3
864691134919748362,864691135694119615,3
864691134919748362,864691135694865599,7
864691134919748362,864691135696485786,1
864691134919902474,864691135693706943,3
864691134919902474,864691135693934527,1
864691134919902474,864691135695203007,1
864691134919967498,864691135696485786,1
864691134920009482,864691135689106912,1
864691134920082954,864691135694119615,1
864691134920082954,864691135695151039,1
864691134939986019,864691135693630143,1
864691134940025955,864691135687400672,1
864691134940025955,864691135687656416,1
864691134940214115,864691135693657279,1
864691134940343395,864691135686388407,1
864691134940373347,864691135693663679,1
864691134940379491,864691135687575264,5
864691134940381539,864691135686388407,1
864691134940398691,864691135693509823,1
864691134940398691,864691135693705407,1
864691134940654179,864691135696429466,1
864691134940676963,864691135687386080,1
864691134940701027,864691135687572704,1
864691134940872035,864691135695946906,1
864691134940933475,864691135687656416,2
864691134940933475,864691135688281056,2
864691134940933475,864691135695960218,1
864691134940946531,864691135686912224,2
864691134940963939,864691135687788000,1
864691134940967267,864691135687236576,2
864691134941000803,864691135688344544,1
864691134941063523,864691135696485786,1
864691134941693027,864691135696485786,1
864691134941953635,864691135693934527,2
864691134942169955,864691135686178743,1
864691134942169955,864691135688230112,1
864691134942181219,864691135688230112,1
864691134942221411,864691135693705407,2
864691134942315107,864691135694119615,2
864691134942498147,864691135686912224,1
864691134942498147,864691135687683040,1
864691134942498147,864691135687874272,1
864691134942498147,864691135693706943,3
864691134942498147,864691135695203007,1
864691134942610787,864691135689555680,1
864691134942659427,864691135694119615,1
864691134942659427,864691135694514367,1
864691134942692963,864691135687236576,1
864691134947392764,864691135693594303,1
864691134947410684,864691135687386080,1
864691134947415292,864691135686615223,1
864691134947460860,864691135686386359,1
864691134947712508,864691135693705407,1
864691134947858940,864691135687575264,1
864691134948165628,864691135695151039,1
864691134948365820,864691135693505471,1
864691134948414204,864691135688405216,1
864691134948429052,864691135693705407,1
864691134948605180,864691135687236576,3
864691134948605180,864691135687386080,1
864691134948605180,864691135687602400,1
864691134948659708,864691135687751392,1
864691134948958716,864691135688344544,1
864691134948958716,864691135694865599,1
864691134949150460,864691135687788000,1
864691134949150972,864691135693486527,1
864691134949568764,864691135687683040,1
864691134949599996,864691135689433312,1
864691134949774844,864691135688281056,3
864691134950088188,864691135686935008,1
864691134950149116,864691135686388407,1
864691134950149116,864691135686521271,2
864691134950149116,864691135686935008,1
864691134950149116,864691135687307744,1
864691134950149116,864691135687575264,4
864691134950149116,864691135687672800,2
864691134950149116,864691135688344544,1
864691134950149116,864691135693663679,1
864691134950149116,864691135695151039,1
864691134950149116,864691135696485786,2
864691134950228988,864691135689106912,6
864691134950228988,864691135689555680,1
864691134950228988,864691135693630143,9
864691134950228988,864691135693657279,4
864691134950317308,864691135687236576,1
864691134950338556,864691135695151039,2
864691134964419103,864691135693687999,1
864691134964453151,864691135687799776,1
864691134964466719,864691135687751392,1
864691134964800799,864691135688331744,1
864691134964800799,864691135695151039,1
864691134965188639,864691135695042751,1
864691134965213983,864691135686935008,1
864691134965213983,864691135688331744,1
864691134965213983,864691135696485786,2
864691134965309727,864691135689692384,2
864691134965425951,864691135696618906,1
864691134965429023,864691135687799776,1
864691134965447967,864691135686935008,1
864691134965447967,864691135688344544,2
864691134965447967,864691135696485786,1
864691134965618719,864691135693705407,2
864691134965718303,864691135695960218,4
864691134966063135,864691135695042751,1
864691134966306591,864691135687656416,1
864691134966306591,864691135690752916,1
864691134966306847,864691135688281056,2
864691134966306847,864691135693710271,1
864691134966381087,864691135696485786,1
864691134966568223,864691135692701631,2
864691134966748959,864691135689646304,2
864691134966759711,864691135686521271,4
864691134966759711,864691135687270624,1
864691134966759711,864691135687672800,2
864691134966759711,864691135693663679,1
864691134988403066,864691135686891744,2
864691134988437370,864691135693403071,1
864691134988439674,864691135689692384,2
864691134988443258,864691135687236576,1
864691134988457338,864691135687575264,1
864691134988457338,864691135695151039,1
864691134988596858,864691135687400672,10
864691134988596858,864691135692732351,2
864691134988596858,864691135693708991,2
864691134988798842,864691135693594303,1
864691134988828794,864691135686891744,2
864691134988895610,864691135687656416,2
864691134988930682,864691135693699519,1
864691134988958586,864691135687728096,1
864691134988966010,864691135696485786,2
864691134989188474,864691135695203007,1
864691134989283450,864691135687602400,1
864691134989290874,864691135689692384,1
864691134989449850,864691135687728096,2
864691134989457018,864691135694865599,1
864691134989461882,864691135687236576,1
864691134989471098,864691135687236576,1
864691134989471098,864691135687602400,2
864691134989478522,864691135689692384,1
864691134989485178,864691135695151039,1
864691134989687674,864691135694865599,2
864691134989835898,864691135687236576,1
864691134989912698,864691135685960631,1
864691134989912698,864691135687193568,1
864691134990091642,864691135693480895,1
864691134990535546,864691135693663679,1
864691134990817914,864691135689692384,1
864691134990861946,864691135695151039,1
864691134991032954,864691135686521271,1
864691134991032954,864691135687870432,1
864691134991032954,864691135693708991,1
