pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691136116874404,1
864691134884754426,864691136116874660,1
864691134884768506,864691136116439716,1
864691134884782586,864691136116490404,1
864691134884791290,864691136116874660,1
864691134885129210,864691136109573304,1
864691134885129210,864691136116177572,1
864691134885140218,864691136118431396,1
864691134885142778,864691136111531192,1
864691134885471994,864691136109442744,1
864691134885557498,864691136117076900,1
864691134885703162,864691136118456088,1
864691134885720314,864691136116502436,1
864691134885805306,864691136118412824,1
864691134886037498,864691136109904568,1
864691134886037498,864691136116942756,2
864691134886037498,864691136117318564,3
864691134886037498,864691136117476004,2
864691134886080250,864691136118428696,1
864691134886288890,864691136116873124,1
864691134886295802,864691136116968612,3
864691134886295802,864691136118428696,1
864691134886350074,864691136110217400,1
864691134886350330,864691136116780452,1
864691134886400250,864691136109764536,2
864691134886503674,864691136109339320,1
864691134886528506,864691136116177572,1
864691134886659834,864691136116141476,1
864691134886770682,864691136109625784,1
864691134886834938,864691136109764536,1
864691134886886906,864691136109771448,1
864691134886950650,864691136109625784,1
864691134887247610,864691136109339320,3
864691134887260410,864691136117039524,2
864691134887273978,864691136116582052,1
864691134887331066,864691136118460696,1
864691134887471866,864691136116873124,1
864691134887540986,864691136110711992,5
864691134887540986,864691136118817048,2
864691134917378314,864691136117363620,1
864691134917464330,864691136117081764,1
864691134917620234,864691136116439716,1
864691134917859338,864691136109573304,1
864691134917901322,864691136109573304,1
864691134917901322,864691136110057656,1
864691134917901322,864691136116177572,1
864691134917923338,864691136109339320,1
864691134918210826,864691136109842616,1
864691134918396938,864691136111084728,1
864691134918413066,864691136116490404,1
864691134918590730,864691136109842616,1
864691134918596362,864691136109625784,1
864691134919039242,864691136109442744,2
864691134919570698,864691136109713336,2
864691134919748362,864691136109339320,2
864691134919748362,864691136109764536,1
864691134919748362,864691136109842616,3
864691134919748362,864691136118431396,2
864691134919748362,864691136118817048,1
864691134919902474,864691136109737144,5
864691134919967498,864691136113116241,2
864691134920082954,864691136113116241,1
864691134939998563,864691136116173220,2
864691134940025955,864691136109573304,1
864691134940025955,864691136116177572,8
864691134940025955,864691136116490404,3
864691134940025955,864691136117088420,1
864691134940206947,864691136117090980,1
864691134940246115,864691136117088420,1
864691134940304483,864691136117039524,1
864691134940734051,864691136116868516,1
864691134940844899,864691136109838776,4
864691134940890211,864691136109764536,1
864691134940933475,864691136117318564,1
864691134940939875,864691136117377956,1
864691134940958563,864691136118817048,1
864691134940959843,864691136117363620,1
864691134940965219,864691136109502392,1
864691134941089891,864691136116874404,1
864691134941488483,864691136109830072,2
864691134941508451,864691136117039524,1
864691134941941091,864691136111480248,1
864691134942019171,864691136118428696,2
864691134942169955,864691136109339320,1
864691134942169955,864691136116873124,1
864691134942221411,864691136116915108,1
864691134942498147,864691136109737144,1
864691134942498147,864691136117004196,2
864691134942498147,864691136117223588,1
