pre_pt_root_id,post_pt_root_id,n
864691134884751866,864691136026787550,1
864691134884754426,864691136023725881,1
864691134884762106,864691136023691400,1
864691134884791290,864691136021609464,1
864691134884791290,864691136024813113,1
864691134884793850,864691136024395321,1
864691134884807418,864691136023776825,1
864691134884855290,864691136031709883,1
864691134885142778,864691136026161465,1
864691134885148410,864691136021236984,1
864691134885471994,864691136021895416,1
864691134885489402,864691136024968505,4
864691134885489402,864691136026317113,4
864691134885557498,864691136024715321,1
864691134885631738,864691136022801656,1
864691134885653242,864691136020992760,1
864691134885653242,864691136024574009,1
864691134885653242,864691136026317113,1
864691134885703162,864691136021279480,1
864691134885703162,864691136023793721,1
864691134885721338,864691136022641144,1
864691134885791226,864691136024715321,1
864691134885805306,864691136024968505,1
864691134885810938,864691136022641144,1
864691134885926906,864691136024821049,1
864691134886037498,864691136021279480,2
864691134886037498,864691136021570552,1
864691134886037498,864691136024422201,1
864691134886080250,864691136021365496,1
864691134886209786,864691136021895416,1
864691134886288890,864691136022801656,1
864691134886350330,864691136021229560,1
864691134886364922,864691136024711993,2
864691134886400250,864691136024838713,1
864691134886673658,864691136022007800,1
864691134886673658,864691136026787550,1
864691134886712826,864691136021609464,1
864691134886997498,864691136022520056,1
864691134887173882,864691136022520056,1
864691134887236346,864691136021533688,1
864691134887260410,864691136021314552,1
864691134887260410,864691136024813113,3
864691134887260410,864691136024968505,2
864691134887260410,864691136026317113,1
864691134887397882,864691136021571064,1
864691134887526138,864691136026266681,1
864691134887540986,864691136022641144,1
864691134887540986,864691136026161465,1
864691134917431306,864691136024715321,1
864691134917464842,864691136021365496,1
864691134917488138,864691136026360377,2
864691134917669642,864691136026317113,1
864691134917794314,864691136024596281,2
864691134917862410,864691136023793721,2
864691134917923338,864691136026245689,1
864691134918309130,864691136021364728,1
864691134918384650,864691136021279480,2
864691134918384650,864691136021571064,1
864691134918402058,864691136021609464,1
864691134918402058,864691136024962873,1
864691134918533130,864691136022641144,2
864691134918596362,864691136021416440,1
864691134918614794,864691136021895416,13
864691134918626314,864691136021895416,1
864691134918947338,864691136021365496,1
864691134919570698,864691136021229560,1
864691134919570698,864691136025214777,1
864691134919748362,864691136022007800,2
864691134919748362,864691136022415864,1
864691134919748362,864691136022801656,1
864691134919748362,864691136024711993,1
864691134919748362,864691136026161465,1
864691134919748362,864691136026317113,1
864691134919748362,864691136026376761,1
864691134919967498,864691136021262584,1
864691134919967498,864691136021441016,1
864691134919967498,864691136026161465,1
864691134920072202,864691136031661243,1
864691134939981667,864691136024394297,1
864691134939986019,864691136023740729,1
864691134939991651,864691136021895416,3
864691134939992931,864691136023744569,1
864691134939992931,864691136024823353,1
864691134939998563,864691136031687355,1
864691134940007779,864691136024594745,1
864691134940025955,864691136031711419,2
864691134940211299,864691136021416440,1
864691134940398691,864691136031698107,6
864691134940406627,864691136024826425,3
864691134940731747,864691136021609464,1
