pre_pt_root_id,post_pt_root_id,n
864691134884762106,864691135762613558,1
864691134884770298,864691135759410254,1
864691134884789498,864691135759141454,1
864691134884791290,864691135771590395,1
864691134885047290,864691135759105102,1
864691134885142778,864691135762576950,1
864691134885222906,864691135759275854,1
864691134885471994,864691135759422798,1
864691134885471994,864691135762512950,1
864691134885489402,864691135771588091,1
864691134885681914,864691135762426166,1
864691134885683450,864691135762513974,1
864691134885748986,864691135762320438,1
864691134885800698,864691135759835325,1
864691134885805306,864691135759118926,1
864691134885813754,864691135762774838,1
864691134885944058,864691135763962045,1
864691134886006778,864691135762676790,1
864691134886037498,864691135759194190,1
864691134886037498,864691135760962638,1
864691134886037498,864691135762574646,1
864691134886037498,864691135762599990,1
864691134886037498,864691135762613558,1
864691134886350330,864691135763795510,1
864691134886413818,864691135759788989,1
864691134886434298,864691135759872846,1
864691134886528506,864691135759388494,1
864691134886528506,864691135762658614,1
864691134886659834,864691135762026806,1
864691134886770682,864691135762574646,1
864691134887067130,864691135759118926,1
864691134887236346,864691135761029710,1
864691134887260410,864691135763098934,1
864691134887499514,864691135763795510,1
864691134887540986,864691135759361102,1
864691134887540986,864691135763941174,1
864691134887581434,864691135763026230,1
864691134917382666,864691135759872846,1
864691134917415178,864691135759194190,1
864691134917431306,864691135759616701,1
864691134917434122,864691135759118926,1
864691134917488138,864691135761994038,1
864691134917794314,864691135762658614,1
864691134917794314,864691135771617275,1
864691134917901322,864691135759422798,1
864691134917901322,864691135762141238,1
864691134918239498,864691135759616701,1
864691134918279946,864691135762513974,1
864691134918366730,864691135762490678,1
864691134918373898,864691135762774838,3
864691134918384650,864691135759194190,1
864691134918402058,864691135762513974,1
864691134918533130,864691135763026230,1
864691134918579978,864691135762141238,1
864691134918694410,864691135762426166,1
864691134918947338,864691135759978062,1
864691134919570698,864691135759253070,1
864691134919570698,864691135759299406,1
864691134919570698,864691135763686710,1
864691134919748362,864691135759118926,2
864691134919748362,864691135762576950,1
864691134919869706,864691135760005966,1
864691134919869706,864691135763795510,1
864691134919902474,864691135759872846,1
864691134919967498,864691135759118926,1
864691134939963491,864691135759872846,1
864691134939975011,864691135759872846,1
864691134939991651,864691135759422798,1
864691134939997283,864691135762028342,1
864691134940004451,864691135762096438,1
864691134940004451,864691135762599990,1
864691134940005731,864691135759118926,1
864691134940007779,864691135771588091,4
864691134940025955,864691135759410254,1
