pre_pt_root_id,post_pt_root_id,n
864691134884751866,864691135545399848,1
864691134884782586,864691135545274664,1
864691134884791290,864691135545399848,1
864691134885143034,864691135539070322,1
864691134885153018,864691135539097714,1
864691134885178362,864691135545167144,1
864691134885489402,864691135526922075,3
864691134885489402,864691135538696562,1
864691134885508858,864691135545117992,1
864691134885593594,864691135539975410,1
864691134885713914,864691135539975410,1
864691134885721338,864691135527454555,2
864691134885737978,864691135545137960,1
864691134885782778,864691135538696562,1
864691134885805306,864691135538696562,1
864691134885805306,864691135545399848,1
864691134886037498,864691135538129266,1
864691134886037498,864691135538145394,2
864691134886037498,864691135538713202,2
864691134886037498,864691135538892402,3
864691134886037498,864691135539056754,1
864691134886037498,864691135539341426,2
864691134886037498,864691135544378664,1
864691134886037498,864691135544900392,1
864691134886280698,864691135538970738,1
864691134886288890,864691135527524699,1
864691134886288890,864691135544669736,1
864691134886400250,864691135545408296,1
864691134886434298,864691135526922075,2
864691134886673658,864691135538697586,1
864691134886673658,864691135545399848,1
864691134886997498,864691135545408296,1
864691134887173882,864691135539518578,1
864691134887236346,864691135545250088,1
864691134887247610,864691135532229572,1
864691134887260410,864691135537079492,1
864691134887260410,864691135538696562,1
864691134887273978,864691135545399592,1
864691134887383290,864691135540725618,2
864691134887540986,864691135527796059,1
864691134887540986,864691135532229572,4
864691134887540986,864691135545117992,3
864691134887571450,864691135544425512,1
864691134887601914,864691135528240987,1
864691134917395722,864691135538129266,1
864691134917414154,864691135539070322,1
864691134917434122,864691135545399848,1
864691134917464330,864691135545167144,1
864691134917620234,864691135528251227,1
864691134917901322,864691135538906994,2
864691134917901322,864691135545152808,1
864691134917901322,864691135545321768,2
864691134918174730,864691135539975410,1
864691134918272266,864691135526912091,1
864691134918318602,864691135528251227,1
864691134918332938,864691135545147688,1
864691134918384650,864691135544999410,1
864691134918384650,864691135545303336,1
864691134918396938,864691135539097714,1
864691134918408970,864691135539097714,1
864691134918590730,864691135545399848,1
864691134918596362,864691135538970738,1
864691134918596362,864691135544804136,1
864691134918908170,864691135538936946,1
864691134919039242,864691135544845864,1
864691134919225354,864691135538119538,1
864691134919529994,864691135528251227,1
864691134919570698,864691135527122267,2
864691134919570698,864691135545250088,1
864691134919748362,864691135532229572,1
864691134919748362,864691135539318130,1
864691134919748362,864691135539937650,2
864691134919748362,864691135545117992,1
864691134919902474,864691135540725618,1
864691134919967498,864691135544669736,1
864691134920072202,864691135539102834,1
864691134939963491,864691135545137960,1
864691134939975011,864691135526922075,1
864691134939986019,864691135538713202,1
864691134939997283,864691135538696562,1
864691134940005731,864691135527454555,1
864691134940025955,864691135539975410,1
864691134940304483,864691135545399848,1
864691134940354403,864691135527122267,1
864691134940379491,864691135544669736,1
864691134940425059,864691135545250088,1
864691134940676963,864691135544845864,1
864691134940724835,864691135545399848,1
864691134940757347,864691135539087730,1
864691134940890211,864691135539937650,1
864691134940931939,864691135527524699,1
864691134940932451,864691135538696562,1
864691134940933475,864691135538892402,1
864691134940933475,864691135539341426,3
864691134940933475,864691135544378664,1
864691134940933475,864691135544999410,1
864691134940933475,864691135545282856,1
864691134940933475,864691135545303336,6
864691134940947299,864691135545399848,1
864691134940965219,864691135539501426,1
864691134940967267,864691135545149736,1
864691134941346403,864691135545222184,5
864691134941346403,864691135545297192,2
864691134941488995,864691135538399602,1
864691134941488995,864691135540473970,2
864691134941941091,864691135538399602,1
864691134942221411,864691135544845864,1
864691134942315107,864691135544669736,1
864691134942315107,864691135545117992,1
864691134942386275,864691135545303336,1
864691134942498147,864691135545137960,3
864691134942498147,864691135545290536,1
864691134947398396,864691135539061618,1
864691134947398396,864691135539102834,2
864691134947399164,864691135532229572,1
864691134947415292,864691135527219803,1
864691134947444220,864691135545167144,1
864691134947448572,864691135527289179,1
864691134947448572,864691135545274664,1
864691134947712508,864691135544804136,1
864691134947712508,864691135545321768,1
864691134947843068,864691135538697586,1
864691134947858940,864691135545117992,1
864691134947861500,864691135544804136,3
864691134947959548,864691135526912091,1
864691134947972604,864691135526912091,1
864691134948414204,864691135527524699,1
864691134948417276,864691135526922075,1
864691134948424188,864691135545152808,1
864691134948605180,864691135538970738,1
864691134948605180,864691135544845864,5
864691134948605180,864691135544961576,1
864691134948605180,864691135545149736,1
864691134948605180,864691135545274664,1
864691134948958716,864691135527524699,1
864691134948958716,864691135532229572,1
864691134948994556,864691135526922075,2
864691134949087228,864691135538696562,1
864691134949219324,864691135538399602,1
864691134949219324,864691135544416296,1
864691134949346044,864691135526920795,3
864691134949346044,864691135539518578,1
864691134949391612,864691135538696562,1
864691134949568764,864691135528240987,1
864691134949568764,864691135537079492,3
864691134949568764,864691135538696562,3
864691134949568764,864691135540725618,1
864691134949568764,864691135545189928,1
864691134949774844,864691135544900392,7
864691134949774844,864691135544999410,1
864691134949774844,864691135545303336,1
864691134950149116,864691135528251227,1
864691134950149116,864691135538886258,1
864691134950149116,864691135539318130,1
864691134950149116,864691135545117992,2
864691134950149116,864691135545408296,1
864691134950228988,864691135527122267,1
864691134950228988,864691135527289179,4
864691134950228988,864691135538129266,1
864691134950228988,864691135538713202,1
864691134950228988,864691135544416296,1
864691134950228988,864691135544845864,5
864691134950228988,864691135545222696,1
864691134950248188,864691135528251227,1
864691134950315772,864691135545117992,1
864691134950315772,864691135545408296,1
864691134950317308,864691135538944114,1
864691134950395132,864691135545297192,1
864691134964410911,864691135527195227,1
864691134964410911,864691135545408296,1
864691134964418079,864691135538697586,2
864691134964418079,864691135544669736,1
864691134964443935,864691135538884722,1
864691134964443935,864691135539070322,1
864691134964443935,864691135539098994,1
864691134964516895,864691135538936946,1
864691134964675103,864691135538884722,1
864691134964688415,864691135539061618,1
864691134964690207,864691135545321768,1
864691134964699935,864691135544405800,2
864691134964835359,864691135545137960,1
864691134964997663,864691135538696562,2
864691134965141023,864691135538944114,1
864691134965213983,864691135538697586,1
864691134965213983,864691135539318130,1
864691134965242911,864691135539102834,1
864691134965411871,864691135539098994,1
864691134965425951,864691135544382504,1
864691134965436703,864691135544395304,1
864691134965447967,864691135532229572,1
864691134965447967,864691135538119538,1
864691134965447967,864691135538697586,1
864691134965634591,864691135526912091,2
864691134965694495,864691135544845864,1
864691134965718303,864691135538906994,2
864691134965718303,864691135545152808,1
864691134966047263,864691135538697586,1
864691134966063135,864691135528251227,1
864691134966290975,864691135544669736,1
864691134966306591,864691135544378664,2
864691134966306847,864691135544900392,1
864691134966306847,864691135545303336,1
864691134966510623,864691135538129266,1
864691134966651679,864691135545408296,1
864691134966759711,864691135538886258,1
864691134966759711,864691135539318130,1
864691134966759711,864691135545408296,1
864691134966811167,864691135538697586,1
864691134988375418,864691135526922075,1
864691134988375418,864691135538696562,3
864691134988380282,864691135545282856,2
864691134988388474,864691135528240987,1
864691134988421242,864691135538685042,2
864691134988437370,864691135527219803,2
864691134988443002,864691135545167144,1
864691134988443258,864691135526912091,3
864691134988448890,864691135545230376,1
864691134988460666,864691135544401448,1
864691134988477562,864691135538906994,1
864691134988596858,864691135526912091,1
864691134988596858,864691135544401448,1
864691134988596858,864691135544804136,2
864691134988596858,864691135544900392,1
864691134988596858,864691135545321768,2
864691134988801658,864691135527219803,1
864691134988895610,864691135544378664,2
864691134988902778,864691135538886258,1
864691134988930682,864691135528240987,1
864691134988930682,864691135545137960,1
864691134989194874,864691135526912091,1
864691134989260922,864691135538399602,1
864691134989461882,864691135544378664,1
864691134989461882,864691135545222184,5
864691134989471098,864691135544845864,1
864691134989474682,864691135539087730,1
864691134989474682,864691135545399848,2
864691134989478522,864691135544378664,1
864691134989479034,864691135538399602,1
864691134989629562,864691135527195227,1
864691134989745018,864691135527219803,1
864691134990358138,864691135539501426,1
864691134990596474,864691135532229572,1
864691134990621306,864691135539043954,1
864691134990847098,864691135538399602,1
864691134990847098,864691135545189928,2
864691134990847098,864691135545222696,3
864691134991040378,864691135538129266,1
864691134991040378,864691135545189928,1
864691134991100794,864691135527195227,1
864691134991150202,864691135539937650,1
864691134991229562,864691135528251227,2
864691134991229562,864691135532229572,1
864691134991229562,864691135539501426,1
864691134991229562,864691135539518578,2
864691135012351222,864691135545137960,1
864691135012356342,864691135540725618,1
864691135012357366,864691135538884722,1
864691135012357366,864691135545297192,1
864691135012369654,864691135538944114,1
864691135012374006,864691135545297192,1
864691135012410102,864691135544900392,1
864691135012423414,864691135545149736,1
864691135012452598,864691135532229572,1
864691135012478966,864691135538070386,1
864691135012490486,864691135539102834,1
864691135012494070,864691135538936946,1
864691135012494070,864691135544915240,1
864691135012495094,864691135538892402,1
864691135012497654,864691135526912091,1
864691135012502518,864691135545297192,1
864691135012510710,864691135544999410,1
864691135012515830,864691135538145394,1
864691135012541174,864691135545167144,1
864691135012552950,864691135538696562,1
864691135012566774,864691135538145394,1
864691135012567542,864691135539070322,2
864691135012814070,864691135538399602,1
864691135012833270,864691135545303336,1
864691135012858614,864691135544395304,1
864691135012868758,864691135538696562,1
864691135012884214,864691135527122267,1
864691135012890518,864691135544378664,1
864691135012895894,864691135527122267,2
864691135012895894,864691135527289179,1
864691135012895894,864691135538713202,1
864691135012897430,864691135527524699,1
864691135012941302,864691135538886258,2
864691135012941302,864691135545408296,1
864691135012995318,864691135539975410,1
864691135013009654,864691135527524699,1
864691135013009654,864691135539087730,1
864691135013236982,864691135526922075,2
864691135013236982,864691135538696562,2
864691135013261814,864691135545321768,1
864691135013295254,864691135527524699,1
864691135013334518,864691135540725618,1
864691135013337750,864691135544669736,1
864691135013421718,864691135526912091,1
864691135013452790,864691135538070386,1
864691135013523958,864691135539937650,1
864691135013528566,864691135539078770,1
