pre_pt_root_id,post_pt_root_id,n
864691134884743674,864691136042091606,1
864691134884751354,864691136051747315,1
864691134884762106,864691136051818227,1
864691134884791290,864691136042078294,1
864691134884791290,864691136050860787,1
864691134884807418,864691136042350422,1
864691134884855290,864691136042085718,2
864691134884855290,864691136051191947,1
864691134884855290,864691136051698931,1
864691134884855290,864691136052039155,1
864691134885047290,864691136042085718,1
864691134885047290,864691136050850803,1
864691134885143034,864691136051824371,1
864691134885460218,864691136044013862,1
864691134885460218,864691136051575539,1
864691134885593594,864691136052039155,1
864691134885675770,864691136041542742,1
864691134885681914,864691136041913686,1
864691134885681914,864691136043524694,1
864691134885687802,864691136041942102,1
864691134885720314,864691136042085718,1
864691134885770234,864691136042085718,1
864691134885783034,864691136042350422,1
864691134886037498,864691136041704022,1
864691134886037498,864691136042123862,4
864691134886037498,864691136051666419,1
864691134886037498,864691136051745267,5
864691134886037498,864691136051753971,1
864691134886058746,864691136041642494,3
864691134886280698,864691136041934934,1
864691134886288890,864691136051146739,1
864691134886400250,864691136051266803,2
864691134886751994,864691136041542742,1
864691134886751994,864691136051561459,1
864691134886791162,864691136051133939,1
864691134886930170,864691136041642494,1
864691134886930170,864691136051266803,1
864691134886938874,864691136043524694,1
864691134886966522,864691136041621246,1
864691134887260410,864691136050860787,1
864691134887260410,864691136051809011,2
864691134887331066,864691136042469718,1
864691134887383290,864691136050826227,2
864691134887471866,864691136041942102,1
864691134887471866,864691136043176534,1
864691134887540986,864691136041489662,1
864691134887540986,864691136041642494,1
864691134887540986,864691136043176534,2
864691134917395722,864691136042123862,1
864691134917488138,864691136042137430,1
864691134917488138,864691136051758323,1
864691134917642250,864691136042078294,1
864691134917669642,864691136041942102,1
864691134917901322,864691136051824371,3
864691134917972490,864691136041942102,1
864691134918110986,864691136051148531,1
864691134918163210,864691136051266803,1
864691134918279946,864691136051507443,1
864691134918307594,864691136051156723,1
864691134918382858,864691136042105942,1
864691134918402058,864691136050826227,1
864691134918406922,864691136042091606,1
864691134918596362,864691136051819251,1
864691134918614794,864691136041082966,1
864691134919213834,864691136041621246,1
864691134919447562,864691136041642494,2
864691134919610378,864691136042123862,1
864691134919748362,864691136041489662,1
864691134919748362,864691136041528662,1
864691134919748362,864691136041642494,3
864691134919748362,864691136051266803,1
864691134919748362,864691136052633075,1
864691134919902474,864691136041923414,1
864691134919902474,864691136042153302,4
864691134919967498,864691136042289238,1
864691134920072202,864691136041900118,1
864691134920072202,864691136043601238,1
864691134939972195,864691136044013862,1
864691134939981667,864691136051823347,1
864691134939998563,864691136041983318,1
864691134940004451,864691136041934934,1
864691134940005731,864691136041642494,2
864691134940025955,864691136052039155,1
864691134940342115,864691136051191947,1
864691134940393059,864691136041983318,1
864691134940398691,864691136043238998,3
864691134940398691,864691136051758323,1
864691134940652643,864691136053201395,1
864691134940676963,864691136051490547,1
864691134940890211,864691136041942102,1
864691134940908643,864691136042085718,1
864691134940933475,864691136043238998,2
864691134940945251,864691136042153302,1
864691134940957795,864691136042114134,1
864691134940959843,864691136043601238,1
864691134941089891,864691136041642494,1
864691134941173859,864691136042085718,2
864691134941266275,864691136041321982,2
864691134941328739,864691136041082966,1
864691134941328739,864691136051819251,1
864691134941346403,864691136051148531,1
864691134941488995,864691136043601238,1
864691134941750883,864691136042078294,2
864691134942077795,864691136041498710,1
864691134942077795,864691136052633075,1
864691134942221411,864691136041082966,4
864691134942221411,864691136051824371,1
864691134942315107,864691136051266803,1
864691134947384316,864691136041621246,1
864691134947398396,864691136042085718,1
864691134947409404,864691136042219094,1
864691134947414524,864691136042350422,1
864691134947425532,864691136042091606,1
864691134947439868,864691136042085718,2
864691134947712508,864691136042350422,2
864691134947712508,864691136051824371,1
864691134947845116,864691136041489662,1
864691134948150012,864691136053201395,1
864691134948165628,864691136043176534,1
864691134948196348,864691136050860787,1
864691134948266748,864691136042085718,1
864691134948377340,864691136043238998,1
864691134948414204,864691136041542742,1
864691134948414204,864691136041942102,1
864691134948417276,864691136051777523,1
864691134948511740,864691136052047603,1
864691134948605180,864691136041082966,2
864691134948605180,864691136042350422,1
864691134948605180,864691136051490547,3
864691134948605180,864691136051819251,1
864691134948659708,864691136041986902,3
864691134948663036,864691136052039155,1
864691134948788476,864691136041489662,1
864691134948788476,864691136041621246,1
864691134948958716,864691136041621246,1
864691134948958716,864691136041942102,1
864691134949087228,864691136052737779,1
864691134949150972,864691136041906774,1
864691134949256956,864691136042123862,2
864691134949260028,864691136042123862,1
864691134949391612,864691136051809011,1
864691134949568764,864691136042219094,1
864691134949568764,864691136050826227,1
864691134949568764,864691136051479539,4
864691134949774844,864691136051710963,1
864691134950149116,864691136041489662,1
864691134950149116,864691136041498710,1
864691134950149116,864691136041528662,2
864691134950149116,864691136043176534,2
864691134950149116,864691136043524694,1
864691134950149116,864691136052633075,1
864691134950228988,864691136042123862,1
864691134950228988,864691136042575702,1
864691134950228988,864691136043508822,1
864691134950228988,864691136051490547,1
864691134950228988,864691136051819251,2
864691134950228988,864691136051823347,4
864691134950289660,864691136051561459,1
864691134950315772,864691136041642494,4
864691134950315772,864691136051266803,1
864691134950317308,864691136042350422,1
864691134950395132,864691136041642494,1
864691134964418079,864691136051266803,1
864691134964443935,864691136051758323,1
864691134964466719,864691136050811379,1
864691134964699935,864691136052047603,1
864691134965188639,864691136041621246,1
864691134965188639,864691136041642494,2
864691134965213983,864691136041642494,3
864691134965242911,864691136042085718,1
864691134965281311,864691136041913686,1
864691134965414943,864691136041664342,1
864691134965414943,864691136042085718,1
864691134965429023,864691136051824371,1
864691134965740319,864691136041689686,1
864691134965762591,864691136050850803,1
864691134966060319,864691136041528662,1
864691134966306591,864691136041875030,4
864691134966306591,864691136051745267,1
864691134966306591,864691136051753971,1
864691134966306847,864691136043238998,2
864691134966306847,864691136052047603,1
864691134966495519,864691136043508822,2
864691134966495519,864691136043534678,1
864691134966510623,864691136051818227,1
864691134966722335,864691136051719155,1
864691134966759711,864691136043176534,1
864691134966759711,864691136043524694,1
864691134966759711,864691136052755848,1
864691134988375418,864691136051809011,2
864691134988377722,864691136051146739,1
864691134988380282,864691136043238998,1
864691134988380282,864691136051710963,1
864691134988403066,864691136051807987,1
864691134988432762,864691136042085718,5
864691134988444282,864691136052755848,1
864691134988452986,864691136051156723,1
864691134988473210,864691136043238998,1
864691134988798842,864691136042085718,6
864691134988798842,864691136050834675,1
864691134988941690,864691136051824371,1
864691134988966010,864691136041542742,1
864691134989246586,864691136051134963,1
864691134989260922,864691136043601238,1
864691134989283450,864691136051490547,2
864691134989471098,864691136041949270,2
864691134990091642,864691136042085718,2
864691134990148218,864691136051824371,1
864691134990309242,864691136042178134,1
864691134990358138,864691136042515798,1
864691134990544762,864691136041941846,1
864691134990544762,864691136042289238,1
864691134990544762,864691136051146739,1
864691134990596474,864691136043021910,1
864691134990621306,864691136051507443,1
864691134990630010,864691136041642494,1
864691134990996858,864691136043534678,1
864691134991032954,864691136041642494,1
864691134991040378,864691136041518678,2
864691134991040378,864691136042123862,5
864691134991040378,864691136051719155,2
864691134991040378,864691136051818227,4
864691134991150202,864691136041642494,2
864691134991229562,864691136050826227,2
864691135012356342,864691136051134963,1
864691135012357366,864691136041704022,1
864691135012374006,864691136041689686,1
864691135012407286,864691136051805427,1
864691135012414198,864691136042085718,1
864691135012423414,864691136042085718,1
864691135012425206,864691136042085718,1
864691135012456438,864691136042114134,1
864691135012479222,864691136043176534,1
864691135012482038,864691136051753971,1
864691135012509686,864691136050826227,1
864691135012510710,864691136043238998,1
864691135012510710,864691136051710963,1
864691135012530422,864691136041983318,1
864691135012530422,864691136051698931,1
864691135012552950,864691136041923414,1
864691135012564214,864691136042350422,1
864691135012568054,864691136051777523,2
864691135012833270,864691136051710963,1
864691135012868758,864691136051809011,1
864691135012890518,864691136041875030,1
864691135012895894,864691136051823347,1
864691135012896502,864691136042350422,2
864691135012897430,864691136053201395,1
864691135012906902,864691136042085718,2
864691135012941302,864691136041542742,1
864691135012941302,864691136041942102,1
864691135012944022,864691136052039155,1
864691135012995574,864691136042515798,1
864691135013093878,864691136050826227,1
864691135013105654,864691136041941846,1
864691135013188502,864691136051666419,1
864691135013295254,864691136041942102,1
864691135013300470,864691136042085718,1
864691135013300470,864691136050850803,1
864691135013304566,864691136042085718,1
864691135013334518,864691136041923414,1
864691135013336566,864691136053201395,2
864691135013403542,864691136041934934,1
864691135013452790,864691136041949270,1
864691135013517046,864691136042078294,1
864691135013528566,864691136041934934,1
864691135013530870,864691136050856947,1
864691135013548022,864691136050834675,1
864691135013554166,864691136051758323,1
