pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691136723338237,1
864691134884759546,864691136673655687,1
864691134884759546,864691136722374766,2
864691134884791290,864691136715732334,1
864691134884855290,864691136673633159,1
864691134885140218,864691136723561725,1
864691134885160442,864691136674236807,1
864691134885557498,864691136723585277,1
864691134885681914,864691136715071598,1
864691134885715450,864691136673633159,1
864691134886037498,864691136674420615,1
864691134886058746,864691136723459837,1
864691134886095610,864691136715566702,1
864691134886434298,864691136723539197,1
864691134886886906,864691136716771694,1
864691134887067130,864691136713135982,1
864691134887236346,864691136674954631,1
864691134887260410,864691136673676167,3
864691134887260410,864691136681300590,1
864691134887260410,864691136687853934,1
864691134887260410,864691136723539197,1
864691134887383290,864691136675921799,1
864691134887383290,864691136715566702,1
864691134887471866,864691136723544061,1
864691134887499514,864691136673652871,1
864691134887540986,864691136675338887,1
864691134887571450,864691136674954631,1
864691134887581434,864691136675678087,1
864691134917413642,864691136673181575,1
864691134917434122,864691136687853934,1
864691134917434122,864691136713135982,1
864691134917434122,864691136723539197,6
864691134917488138,864691136723476733,1
864691134917642250,864691136723539197,2
864691134917669642,864691136673999239,1
864691134917901322,864691136723476733,1
864691134917977610,864691136674023559,1
864691134918200586,864691136723459837,1
864691134918382858,864691136681300590,2
864691134918402058,864691136681300590,1
864691134918596362,864691136674023559,1
864691134918889482,864691136673571463,1
864691134918947338,864691136723467773,1
864691134919570698,864691136673652871,1
864691134919748362,864691136674957703,7
864691134919748362,864691136723544061,1
864691134919869706,864691136673999239,1
864691134919902474,864691136723510525,1
864691134939972195,864691136673633159,1
864691134939992931,864691136673733511,1
864691134940002147,864691136673466503,1
864691134940025955,864691136674063495,3
864691134940025955,864691136723476733,2
864691134940214115,864691136674420615,1
864691134940406627,864691136723459837,1
864691134940406627,864691136723539197,1
864691134940731747,864691136673676167,1
864691134940931939,864691136687947630,1
864691134940942435,864691136681300590,1
864691134940946531,864691136681300590,1
864691134940946531,864691136723322365,2
864691134940947299,864691136673676167,1
864691134940949603,864691136715732334,2
864691134940963939,864691136681300590,1
864691134940963939,864691136722374766,2
864691134941000803,864691136673999239,1
864691134941497955,864691136674420615,1
864691134941953635,864691136715071598,1
864691134942250339,864691136682790774,1
864691134942498147,864691136716771694,1
864691134942610787,864691136675780743,1
864691134942610787,864691136700131694,1
864691134942610787,864691136715566702,2
864691134947385340,864691136673466503,1
864691134947428092,864691136723558141,1
864691134947454972,864691136673999239,1
864691134947512060,864691136673682823,1
864691134947712508,864691136674024327,1
864691134947847676,864691136673676167,1
864691134947847676,864691136723539197,1
864691134947972604,864691136673953159,2
864691134948414204,864691136687947630,1
864691134948417276,864691136723338237,1
864691134948417276,864691136723539197,1
864691134948605180,864691136674023559,1
864691134948605180,864691136723456253,1
864691134948958716,864691136687947630,1
864691134949150460,864691136722374766,1
864691134949150972,864691136723544061,1
864691134949150972,864691136723558141,1
864691134949391612,864691136723539197,1
864691134949568764,864691136673676167,1
864691134949568764,864691136715732334,1
864691134949568764,864691136716771694,1
864691134950149116,864691136674954631,1
864691134950149116,864691136675678087,1
864691134950149116,864691136677243364,1
864691134950149116,864691136695161198,1
864691134950149116,864691136723538685,1
864691134950149116,864691136723558141,1
864691134950149116,864691136723561725,1
864691134950228988,864691136673091207,5
864691134950228988,864691136674024327,3
864691134950228988,864691136674420615,6
864691134950228988,864691136675808647,2
864691134950228988,864691136705734774,1
864691134950228988,864691136717396854,1
864691134950228988,864691136723328765,2
864691134950228988,864691136723456253,1
864691134950289660,864691136674957703,1
864691134964418079,864691136674957703,1
864691134964435487,864691136704514934,1
864691134964437791,864691136703514990,2
864691134964443935,864691136723469053,1
864691134964466719,864691136713135982,1
864691134964699935,864691136673953159,1
864691134964802335,864691136723338237,1
864691134964803871,864691136673181575,1
864691134964831519,864691136675339655,2
864691134964997663,864691136681300590,1
864691134965213983,864691136695161198,1
864691134965301791,864691136673652871,1
864691134965379103,864691136715732334,1
864691134965379103,864691136723510525,1
864691134965413151,864691136681300590,1
864691134965414943,864691136673608839,2
864691134965414943,864691136723351037,1
864691134965429535,864691136681300590,1
864691134965618719,864691136673670279,1
864691134965711391,864691136715566702,1
864691134965740319,864691136673633159,1
864691134966759711,864691136673682823,1
864691134988375418,864691136681300590,1
864691134988396666,864691136673999239,2
864691134988403066,864691136723476733,3
864691134988407162,864691136673091207,1
864691134988424058,864691136701054205,1
864691134988431226,864691136683855990,1
864691134988456570,864691136675921799,3
864691134988596858,864691136674023559,1
864691134988596858,864691136674024327,1
864691134988929914,864691136674954631,1
864691134989188474,864691136722374766,1
864691134989264250,864691136681300590,1
864691134989327994,864691136674063495,1
864691134989458298,864691136674018695,1
864691134989485178,864691136677243364,1
864691134989641850,864691136673568647,1
864691134989745018,864691136673511303,2
864691134989745018,864691136682790774,1
864691134989745018,864691136683855990,3
864691134990124410,864691136673466503,1
864691134990124410,864691136673676167,1
864691134991040378,864691136673568647,3
864691134991040378,864691136673571463,1
864691134991040378,864691136674420615,1
864691134991040378,864691136680607862,4
864691134991040378,864691136682790774,1
864691134991040378,864691136723328765,1
864691135012351222,864691136723510525,1
864691135012402422,864691136673642887,1
864691135012414198,864691136723351037,1
864691135012432374,864691136673608839,3
864691135012465398,864691136673676167,1
864691135012515830,864691136674420615,1
864691135012530422,864691136673003399,1
864691135012549110,864691136674018695,1
864691135012552950,864691136723539197,1
864691135012567542,864691136673953159,1
864691135012814070,864691136673715335,1
864691135012857494,864691136675564935,1
864691135012884214,864691136717396854,2
864691135012895894,864691136674024327,1
864691135012897430,864691136723459837,1
864691135012916118,864691136681300590,1
864691135012916118,864691136723560189,1
864691135012922006,864691136673571463,1
864691135012941302,864691136723544061,1
864691135013151990,864691136673655687,1
864691135013236982,864691136681300590,2
864691135013280758,864691136723351037,1
864691135013295254,864691136713135982,1
864691135013300470,864691136673670279,1
864691135013325718,864691136722374766,1
864691135013325718,864691136723338237,4
864691135013334518,864691136681300590,1
864691135013367542,864691136675339655,1
864691135013387766,864691136673655687,1
864691135013481462,864691136715732334,1
864691135013503990,864691136716771694,1
864691135013514998,864691136681300590,1
864691135013514998,864691136715732334,1
864691135013514998,864691136723539197,1
864691135013516534,864691136681300590,1
864691135013522934,864691136674957703,1
864691135013522934,864691136723538685,3
864691135013528566,864691136673582727,1
864691135013548022,864691136723476733,1
864691135013555702,864691136675921799,1
864691135013895574,864691136674420615,1
864691135013895830,864691136705734774,1
864691135013904278,864691136710241390,2
864691135013926134,864691136674957703,2
864691135013926134,864691136723538685,2
864691135013934230,864691136674236807,1
864691135013958390,864691136673733511,1
864691135014354070,864691136673458311,1
864691135014383254,864691136675339655,2
864691135014442486,864691136673582727,1
864691135014474902,864691136715071598,1
864691135014751734,864691136695161198,2
864691135014751734,864691136723558141,10
864691135014810262,864691136675564935,1
864691135014833046,864691136723459837,1
864691135015238902,864691136723511037,1
864691135015350422,864691136723544061,1
864691135015364854,864691136677243364,1
864691135015364854,864691136723538685,1
864691135015369974,864691136677243364,1
864691135015369974,864691136723558141,1
864691135015437462,864691136675892103,2
864691135015437462,864691136695161198,1
864691135015565206,864691136673091207,1
864691135015652246,864691136723511037,1
864691135015755670,864691136673158791,1
864691135015755670,864691136674957703,2
864691135015755670,864691136723561725,1
864691135015792534,864691136673582727,3
864691135015792534,864691136673733511,1
864691135015822742,864691136673091207,1
864691135015822742,864691136673582727,1
864691135015822742,864691136674420615,5
864691135015822742,864691136723467773,1
864691135058544539,864691136716771694,1
864691135058562715,864691136673953159,1
864691135058889115,864691136674023559,1
864691135058924187,864691136675339655,2
864691135058992539,864691136723561725,2
864691135059262363,864691136673568647,1
864691135059299227,864691136722374766,1
864691135059448987,864691136700131694,1
864691135059469211,864691136673733511,1
864691135059538587,864691136674063495,1
864691135059539099,864691136674063495,2
864691135059539099,864691136675339655,1
864691135059552155,864691136723539197,1
864691135059558811,864691136723476733,1
864691135059606683,864691136673571463,1
864691135059951771,864691136715732334,1
864691135060020123,864691136673571463,1
864691135060204955,864691136723539197,1
864691135060581531,864691136723544061,1
864691135060772763,864691136673642887,2
864691135060772763,864691136674954631,1
864691135060772763,864691136675892103,2
864691135060886939,864691136681300590,1
864691135060886939,864691136723510525,1
864691135060887707,864691136673999239,1
864691135060887707,864691136713135982,1
864691135060968091,864691136673091207,3
864691135060968091,864691136673582727,2
864691135060968091,864691136674954631,1
864691135060968091,864691136675808647,1
864691135060968859,864691136723511037,2
864691135060992155,864691136674420615,1
864691135060992155,864691136723558141,1
864691135065001540,864691136673682823,1
