pre_pt_root_id,post_pt_root_id,n
864691134784325628,864691134784325628,5
864691134807855033,864691134807855033,3
864691134884740346,864691134884740346,1
864691134884754426,864691134919289610,1
864691134884782586,864691134884782586,5
864691134884855290,864691134885481722,3
864691134884855290,864691134939996003,1
864691134885122810,864691134885122810,13
864691134885137402,864691134885137402,14
864691134885139962,864691134918120458,1
864691134885140218,864691134885140218,17
864691134885142778,864691134886930170,1
864691134885142778,864691134918893066,1
864691134885145594,864691134885481722,1
864691134885160442,864691134885160442,11
864691134885460218,864691134885460218,17
864691134885481722,864691134885481722,31
864691134885481722,864691134918141962,1
864691134885483770,864691134885483770,8
864691134885485562,864691134885485562,11
864691134885550330,864691134885550330,8
864691134885552122,864691134885552122,5
864691134885567738,864691134885567738,8
864691134885575930,864691134885575930,16
864691134885593594,864691134918178314,1
864691134885618682,864691134917945866,1
864691134885639674,864691134885639674,5
864691134885653242,864691134918279946,1
864691134885672442,864691134886580474,1
864691134885675514,864691134918403850,1
864691134885687802,864691134885687802,10
864691134885702394,864691134885702394,9
864691134885717498,864691134885717498,9
864691134885720314,864691134918141962,1
864691134885735418,864691134885735418,8
864691134885735674,864691134885735674,6
864691134885761018,864691134939992931,1
864691134885782778,864691134885782778,16
864691134885803258,864691134885803258,3
864691134885803258,864691134918524938,1
864691134885956858,864691134885956858,4
864691134885983482,864691134885983482,8
864691134886037498,864691134885460218,2
864691134886037498,864691134885567738,2
864691134886037498,864691134918413066,2
864691134886058746,864691134886930170,2
864691134886285306,864691134886285306,18
864691134886288890,864691134886751994,3
864691134886336506,864691134886336506,6
864691134886364922,864691134886364922,12
864691134886444794,864691134886444794,51
864691134886580474,864691134886580474,8
864691134886751994,864691134886751994,39
864691134886768890,864691134886444794,1
864691134886791162,864691134886886906,1
864691134886808314,864691134886808314,25
864691134886828794,864691134886828794,11
864691134886886906,864691134886886906,17
864691134886930170,864691134886930170,15
864691134886997498,864691134917669642,1
864691134887158266,864691134887158266,10
864691134887458810,864691134887576314,1
864691134887460346,864691134886444794,1
864691134887460346,864691134918141962,1
864691134887571450,864691134918332682,1
864691134887576314,864691134887576314,6
864691134887581434,864691134918893066,1
864691134887615226,864691134918177546,1
864691134917392394,864691134917392394,6
864691134917408266,864691134918385930,2
864691134917669642,864691134917669642,22
864691134917675530,864691134917675530,10
864691134917786634,864691134885140218,1
864691134917794314,864691134918947338,1
864691134917794314,864691134940485219,1
864691134917858314,864691134917858314,11
864691134917881098,864691134917881098,10
864691134917945866,864691134917945866,18
864691134917947914,864691134917947914,6
864691134917958922,864691134917958922,3
864691134918113546,864691134918113546,11
864691134918120458,864691134918120458,15
864691134918126346,864691134918126346,14
864691134918141450,864691134918141450,7
864691134918141450,864691134918840586,1
864691134918141962,864691134918141962,6
864691134918177546,864691134918177546,19
864691134918178314,864691134918178314,10
864691134918233610,864691134918233610,7
864691134918239498,864691134918239498,21
864691134918249738,864691134918249738,8
864691134918278922,864691134918278922,5
864691134918279946,864691134918279946,36
864691134918300682,864691134918300682,9
864691134918307594,864691134918120458,1
864691134918307594,864691134918126346,1
864691134918310154,864691134918310154,12
864691134918315786,864691134918315786,5
864691134918318602,864691134885735418,1
864691134918318602,864691134917675530,1
864691134918332682,864691134918332682,7
864691134918370826,864691134918370826,8
864691134918371850,864691134885983482,1
864691134918384650,864691134918684170,1
864691134918385930,864691134918385930,20
864691134918393098,864691134918393098,8
864691134918396938,864691134918396938,11
864691134918400522,864691134918400522,8
864691134918403850,864691134918403850,9
864691134918409482,864691134918409482,9
864691134918413066,864691134918413066,24
864691134918524938,864691134918524938,15
864691134918596106,864691134918596106,15
864691134918614794,864691134918300682,1
864691134918626314,864691134918626314,6
864691134918684170,864691134918684170,3
864691134918754058,864691134885735418,2
864691134918754058,864691134918409482,3
864691134918754058,864691134920045834,4
864691134918754058,864691134939988067,1
864691134918840586,864691134918840586,6
864691134918893066,864691134918893066,9
864691134918947338,864691134918947338,17
864691134919182635,864691134919182635,4
864691134919225354,864691134885140218,1
864691134919289610,864691134919289610,31
864691134919748362,864691134885140218,1
864691134919748362,864691134886751994,2
864691134919748362,864691134886930170,1
864691134919927050,864691134920107018,1
864691134919927050,864691134940709475,1
864691134920009482,864691134885735418,1
864691134920035082,864691134920035082,17
864691134920045834,864691134920045834,5
864691134920072202,864691134940709475,1
864691134920077322,864691134886751994,4
864691134920077322,864691134918177546,1
864691134920082954,864691134885485562,1
864691134920107018,864691134920107018,12
864691134939972195,864691134885481722,1
864691134939986275,864691134885803258,1
864691134939988067,864691134939988067,5
864691134939992931,864691134939992931,15
864691134939996003,864691134939996003,13
864691134940025955,864691134940483171,2
864691134940060771,864691134940060771,12
864691134940105315,864691134940105315,4
864691134940213347,864691134940213347,6
864691134940243299,864691134940243299,4
864691134940245859,864691134940245859,5
864691134940252003,864691134940252003,10
864691134940380259,864691134940380259,9
864691134940387683,864691134940387683,6
864691134940483171,864691134940483171,3
864691134940485219,864691134940485219,5
864691134940504419,864691134940715619,1
864691134940652643,864691134940652643,6
864691134940687459,864691134940687459,12
864691134940709475,864691134940709475,8
864691134940715619,864691134940715619,5
864691134940718179,864691134940718179,3
864691134940739171,864691134918249738,1
864691134940778595,864691134885552122,1
864691134940835939,864691134918315786,1
864691134940906339,864691134917945866,1
864691134940932451,864691134919289610,2
864691134940933475,864691134885460218,2
864691134940933475,864691134918684170,1
