pre_pt_root_id,post_pt_root_id,n
864691134884743674,864691135701220731,1
864691134884754426,864691135716129050,1
864691134884793850,864691135715256980,3
864691134884855290,864691135701245819,2
864691134884855290,864691135707957908,1
864691134885129210,864691135715256980,1
864691134885142266,864691135701139323,1
864691134885178362,864691135700233762,2
864691134885481722,864691135715256980,1
864691134885481722,864691135715863322,1
864691134885558522,864691135716068378,1
864691134885653242,864691135715865370,1
864691134885653242,864691135715995674,2
864691134885673722,864691135701245819,1
864691134885783034,864691135700347771,1
864691134885797114,864691135701537659,1
864691134885804282,864691135701217659,1
864691134886037498,864691135700951586,1
864691134886037498,864691135701217659,4
864691134886080250,864691135700498466,1
864691134886208762,864691135701245819,1
864691134886295802,864691135701300091,1
864691134886503674,864691135702609275,1
864691134886528506,864691135715256980,2
864691134886770682,864691135715697178,1
864691134887173882,864691135702887291,1
864691134887247610,864691135702609275,1
864691134887350266,864691135701421346,1
864691134887350266,864691135703156603,1
864691134887383290,864691135702130043,1
864691134887540986,864691135701478690,2
864691134887540986,864691135702609275,1
864691134887571450,864691135702278523,4
864691134887601914,864691135700598050,1
864691134917388554,864691135716054810,1
864691134917425418,864691135700814114,1
864691134917488138,864691135700801915,5
864691134917488138,864691135714363796,7
864691134917620234,864691135700475771,1
864691134917794314,864691135701397371,1
864691134917795850,864691135701297275,1
864691134917901322,864691135701135227,1
864691134917901322,864691135701396347,1
864691134917901322,864691135715256980,1
864691134918120458,864691135716129050,1
864691134918205706,864691135701204859,1
864691134918384650,864691135701245819,1
864691134918579978,864691135716133658,1
864691134918626314,864691135715256980,1
864691134918947338,864691135701551138,1
864691134919570698,864691135700750114,1
864691134919748362,864691135700312443,1
864691134919748362,864691135700736891,1
864691134919748362,864691135700814114,1
864691134919748362,864691135702223483,1
864691134919748362,864691135702609275,1
864691134919748362,864691135702887291,4
864691134919902474,864691135700954914,3
864691134919902474,864691135701210235,1
864691134919967498,864691135701478690,1
864691134920082954,864691135702609275,2
864691134920103946,864691135701851426,1
864691134939983971,864691135700434811,1
864691134939986019,864691135715697178,1
864691134939998307,864691135715962906,1
864691134940004451,864691135700434811,1
864691134940025955,864691135700801915,1
864691134940025955,864691135716133658,1
864691134940373347,864691135700736891,1
864691134940373347,864691135715631898,1
864691134940379491,864691135700736891,1
864691134940381539,864691135701478690,1
864691134940654179,864691135716142618,1
864691134940660323,864691135700736891,1
864691134940724835,864691135701147170,1
864691134940805475,864691135700267554,1
864691134940869731,864691135701295483,1
864691134940931939,864691135702887291,1
864691134940933475,864691135700261410,3
864691134940933475,864691135701245819,1
864691134940933475,864691135713445012,1
864691134940946531,864691135700257570,3
864691134940947299,864691135700257570,1
864691134940947299,864691135701408123,1
864691134940960611,864691135705216148,1
864691134941173859,864691135715235098,1
864691134941328739,864691135715256980,1
864691134941346403,864691135701217659,1
864691134941488995,864691135701851426,3
864691134941693027,864691135701226619,1
864691134941941091,864691135702887291,1
864691134942040931,864691135702887291,1
864691134942169955,864691135701295483,1
864691134942221411,864691135715256980,1
864691134942296931,864691135702609275,1
864691134942498147,864691135702146683,1
864691134942610787,864691135703273851,2
864691134942645603,864691135702887291,1
864691134942659427,864691135701541755,1
864691134947399164,864691135700312443,1
864691134947399164,864691135700902779,1
864691134947432188,864691135701139323,1
864691134947439868,864691135700347771,2
864691134947454972,864691135716129050,1
864691134947712508,864691135701135227,1
