pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691136334665139,1
864691134884791290,864691136328891370,1
864691134885022458,864691136312815933,1
864691134885035002,864691136334609075,1
864691134885121786,864691136323871966,1
864691134885140218,864691136329753066,1
864691134885142778,864691136331088874,1
864691134885142778,864691136331185898,1
864691134885143034,864691136312708413,1
864691134885148410,864691136330576106,3
864691134885153018,864691136334611123,1
864691134885160442,864691136330333418,1
864691134885215226,864691136329703914,1
864691134885489402,864691136334665139,1
864691134885593594,864691136312708413,1
864691134885601786,864691136334609075,1
864691134885797882,864691136321079518,1
864691134886037498,864691136312843325,1
864691134886037498,864691136313049917,1
864691134886037498,864691136314321981,3
864691134886037498,864691136328926698,1
864691134886037498,864691136329649386,4
864691134886037498,864691136333823667,2
864691134886037498,864691136334675123,1
864691134886054650,864691136328846558,1
864691134886080250,864691136330500586,1
864691134886280698,864691136313049917,1
864691134886288890,864691136329593322,1
864691134886288890,864691136329714410,1
864691134886295802,864691136329896938,1
864691134886528506,864691136329767146,1
864691134886659834,864691136328883946,1
864691134886659834,864691136330999786,1
864691134887236346,864691136331088874,1
864691134887236346,864691136331249642,1
864691134887260410,864691136329854954,4
864691134887260410,864691136334658995,1
864691134887540986,864691136331185898,1
864691134917464330,864691136334611123,1
864691134917642250,864691136328891370,1
864691134918227722,864691136329794794,1
864691134918318602,864691136314321981,1
864691134918384650,864691136313049917,1
864691134918402058,864691136329904874,1
864691134918408458,864691136314321981,1
864691134918408970,864691136312675901,1
864691134918533130,864691136334173107,1
864691134918614794,864691136329794794,1
864691134918746634,864691136329767146,1
864691134918889482,864691136334668211,2
864691134918962442,864691136334541235,1
864691134919039242,864691136329767146,1
864691134919213834,864691136329593322,1
864691134919570698,864691136330500586,1
864691134919570698,864691136331088874,1
864691134919602698,864691136331249642,1
864691134919748362,864691136328898026,1
864691134919748362,864691136329714410,1
864691134919748362,864691136330576106,1
864691134919748362,864691136334541235,2
864691134919748362,864691136334640563,1
864691134919902474,864691136329904874,3
864691134919967498,864691136313758269,1
864691134919967498,864691136331088874,1
864691134939975011,864691136312760381,1
864691134940025955,864691136328926698,1
864691134940025955,864691136329802218,1
864691134940373347,864691136330576106,1
864691134940379491,864691136330576106,1
864691134940387683,864691136312843325,1
864691134940387683,864691136329649898,1
864691134940406627,864691136334538419,1
864691134940734051,864691136334173107,1
864691134940757347,864691136333768627,1
864691134940778595,864691136329794794,1
864691134940844899,864691136312842813,1
864691134940908643,864691136312708413,1
864691134940933475,864691136313049917,6
864691134940933475,864691136328926698,1
864691134940941411,864691136312760381,1
864691134940947299,864691136328891370,1
864691134940947299,864691136329904874,1
864691134940958563,864691136329593322,1
864691134941165155,864691136313065277,1
864691134941328739,864691136329767146,1
864691134941346403,864691136312843325,1
864691134941693027,864691136334541235,1
864691134941903203,864691136331185898,1
864691134941936995,864691136329651178,1
864691134942498147,864691136329904874,1
864691134942498147,864691136333768627,4
864691134942610787,864691136329593322,1
864691134947436284,864691136330070250,1
864691134947448572,864691136330500586,1
864691134947460860,864691136313770045,2
864691134947712508,864691136329835242,1
864691134947712508,864691136330333418,1
864691134947756284,864691136331088874,1
864691134947838972,864691136321079518,1
864691134947842812,864691136334665139,1
864691134947861500,864691136329835242,1
864691134947861500,864691136330333418,2
864691134947959548,864691136328926698,1
864691134948232188,864691136330333418,1
864691134948244732,864691136329767146,1
864691134948327932,864691136329714410,1
864691134948414204,864691136334173107,2
864691134948417276,864691136328846558,2
864691134948429052,864691136329802218,1
864691134948605180,864691136329767146,4
864691134948659708,864691136312826685,2
