pre_pt_root_id,post_pt_root_id,n
864691134884754426,864691135280865441,1
864691134884762106,864691135276460773,1
864691134884764666,864691135275193317,1
864691134884793850,864691135274754533,1
864691134885047290,864691135278648737,1
864691134885140218,864691135276413157,1
864691134885142266,864691135275027173,1
864691134885180922,864691135274355217,1
864691134885489402,864691135279128481,1
864691134885509370,864691135274109925,1
864691134885681914,864691135275017445,1
864691134885681914,864691135281002913,2
864691134885683450,864691135275502565,1
864691134885810938,864691135275018001,1
864691134885957882,864691135281077665,1
864691134886037498,864691135273478673,2
864691134886037498,864691135275379429,1
864691134886037498,864691135280929953,1
864691134886364922,864691135276413157,1
864691134886400250,864691135275428581,1
864691134886400250,864691135276324837,1
864691134886434298,864691135274125285,1
864691134886528506,864691135279131041,1
864691134886659834,864691135279128481,1
864691134886930170,864691135280481697,1
864691134887067130,864691135277299429,1
864691134887175418,864691135281002913,1
864691134887236346,864691135273509649,1
864691134887236346,864691135274974181,1
864691134887247610,864691135276413157,1
864691134887260410,864691135279128481,1
864691134887397882,864691135275311077,1
864691134887540986,864691135274973713,1
864691134887540986,864691135275903205,1
864691134887540986,864691135280481697,1
864691134887540986,864691135281077665,1
864691134887601914,864691135279028385,1
864691134887623930,864691135280481697,1
864691134917416202,864691135278916257,2
864691134917898250,864691135278648737,1
864691134917901322,864691135274109925,1
864691134917901322,864691135279023777,1
864691134918117642,864691135279085473,1
864691134918126346,864691135278930337,1
864691134918233610,864691135278648737,1
864691134918272266,864691135274709989,2
864691134918300682,864691135274494437,1
864691134918307594,864691135278930337,1
864691134918307594,864691135279128481,2
864691134918384650,864691135275311077,3
864691134918402058,864691135279085473,1
864691134918528522,864691135279086497,1
864691134918590730,864691135277299429,2
864691134918889482,864691135274630373,1
864691134918962442,864691135280496289,1
864691134919748362,864691135274521573,6
864691134919748362,864691135274973713,2
864691134919748362,864691135275783141,4
864691134919869706,864691135281042593,1
864691134919902474,864691135275017445,1
864691134919902474,864691135275621605,1
864691134920009482,864691135281090977,1
864691134920072202,864691135280496289,1
864691134920072202,864691135280865697,1
864691134920072202,864691135280929953,1
864691134920072202,864691135281252001,1
864691134939972195,864691135274709989,1
864691134939975011,864691135274963429,1
864691134939991651,864691135275000805,1
864691134939998563,864691135278916257,2
864691134940025955,864691135274109925,2
864691134940025955,864691135275000805,1
864691134940025955,864691135275155685,1
864691134940025955,864691135276917733,3
864691134940246115,864691135279131041,1
864691134940343395,864691135274973713,1
864691134940397411,864691135275018001,1
864691134940734051,864691135276324837,1
864691134940874083,864691135278916257,1
864691134940933475,864691135274709989,1
864691134940933475,864691135275311077,1
864691134940939875,864691135280929953,2
864691134940958563,864691135274973713,2
