pre_pt_root_id,post_pt_root_id,n
864691134884751866,864691135509601545,1
864691134884762106,864691135509534473,1
864691134884771322,864691135509032946,1
864691134884789498,864691135511353040,1
864691134884791290,864691135511353040,1
864691134884855290,864691135511463376,1
864691134884855290,864691135516068594,1
864691134885035002,864691135509628681,1
864691134885148410,864691135511386121,2
864691134885557498,864691135512020944,1
864691134885681914,864691135511395536,1
864691134885805306,864691135511353040,1
864691134885957882,864691135512034000,1
864691134886037498,864691135505401842,2
864691134886037498,864691135509189897,1
864691134886037498,864691135509457929,1
864691134886037498,864691135509597961,4
864691134886037498,864691135509636361,1
864691134886037498,864691135509693705,2
864691134886037498,864691135510015497,1
864691134886037498,864691135510883081,1
864691134886037498,864691135510888912,1
864691134886037498,864691135511486160,1
864691134886080250,864691135512621298,1
864691134886350074,864691135509651209,2
864691134886350330,864691135512621298,2
864691134886364922,864691135511386121,1
864691134886400250,864691135509651209,2
864691134886400250,864691135510780368,1
864691134886659834,864691135510638032,1
864691134886751994,864691135509160457,1
864691134886930170,864691135509160457,1
864691134886966522,864691135511610889,1
864691134887247610,864691135509198345,1
864691134887247610,864691135516323027,2
864691134887260410,864691135511353040,1
864691134887540986,864691135504143170,1
864691134887540986,864691135509160457,1
864691134887540986,864691135509198345,1
864691134887540986,864691135510820816,5
864691134887540986,864691135512034000,1
864691134917391626,864691135509445129,1
864691134917416202,864691135511370704,1
864691134917488138,864691135509688329,4
864691134917488138,864691135511505104,3
864691134917901322,864691135509032946,1
864691134917923338,864691135504143170,1
864691134918190090,864691135510015497,1
864691134918400522,864691135509691401,1
864691134918533130,864691135504143170,1
864691134918947338,864691135504348853,1
864691134918947338,864691135510691593,1
864691134919225354,864691135511386121,1
864691134919570698,864691135508907273,1
864691134919748362,864691135509198345,3
864691134919902474,864691135509016329,4
864691134919902474,864691135511395536,4
864691134919902474,864691135511495945,1
864691134919967498,864691135504269149,1
864691134919967498,864691135510481360,1
864691134920072202,864691135504247133,1
864691134920072202,864691135510015497,1
864691134920082954,864691135504143170,1
864691134939974243,864691135504269149,1
864691134939986019,864691135510883081,2
864691134939989091,864691135509658889,1
864691134939992931,864691135509636361,1
864691134940025955,864691135509032946,2
864691134940025955,864691135509688329,1
864691134940025955,864691135511382224,11
864691134940025955,864691135511489744,2
864691134940214115,864691135510015497,1
864691134940252003,864691135516296147,1
864691134940368227,864691135509445129,1
864691134940373347,864691135511386121,4
864691134940379491,864691135511386121,2
864691134940387683,864691135509457929,1
864691134940398691,864691135509691401,1
864691134940844899,864691135512020944,1
864691134940960611,864691135511382224,1
864691134940965219,864691135504247133,1
864691134940965219,864691135512621298,1
864691134940970339,864691135510858738,3
864691134941089891,864691135509651209,1
864691134941154403,864691135511505104,1
864691134941164899,864691135510888912,1
864691134941164899,864691135511486160,1
864691134941346403,864691135509693705,3
864691134941488995,864691135510015497,2
864691134941597795,864691135504269149,1
864691134941875299,864691135509198345,1
864691134941953635,864691135511467529,1
864691134942250339,864691135508677385,1
864691134942498147,864691135511353040,3
864691134942610787,864691135511467529,1
864691134947392764,864691135509691401,1
864691134947392764,864691135511505104,1
864691134947428092,864691135510481360,2
864691134947444220,864691135509628681,1
864691134947444220,864691135510471120,1
864691134947449852,864691135509206537,1
864691134947460860,864691135506483954,3
864691134947460860,864691135508907273,1
864691134947712508,864691135515936723,1
864691134947756284,864691135511949008,1
864691134947838972,864691135511229392,1
864691134947838972,864691135511290064,1
864691134947847932,864691135504153181,1
864691134947858940,864691135511386121,1
864691134947858940,864691135511414480,1
864691134948165628,864691135510820816,1
864691134948176124,864691135504247133,1
864691134948205308,864691135512020944,1
864691134948419836,864691135509621513,1
864691134949168636,864691135509651209,1
864691134949221372,864691135504143170,1
864691134949221372,864691135509651209,1
864691134949260028,864691135504348853,2
864691134949568764,864691135509643017,1
864691134949774844,864691135509544457,1
864691134950149116,864691135504269149,3
864691134950149116,864691135509160457,1
864691134950149116,864691135509198345,2
864691134950149116,864691135511386121,6
864691134950149116,864691135511414480,4
864691134950149116,864691135516323027,2
864691134950228988,864691135509190409,2
864691134950228988,864691135509534473,1
864691134950228988,864691135510015497,1
864691134950228988,864691135510691593,1
864691134950228988,864691135511273225,1
864691134950228988,864691135512621298,1
864691134950301180,864691135510481360,1
864691134950315772,864691135511495945,1
864691134950317308,864691135504247133,1
864691134950338556,864691135512623568,1
864691134964418079,864691135516323027,5
864691134964437279,864691135510858738,2
864691134964437279,864691135516194259,1
864691134964437791,864691135509621513,1
864691134964443423,864691135512020944,1
864691134964690207,864691135509691401,1
864691134965213983,864691135511610889,1
864691134965332767,864691135508724489,1
864691134965379359,864691135509651209,1
864691134965429023,864691135509691401,1
864691134965429023,864691135511382224,4
864691134965430559,864691135509651209,1
864691134965437727,864691135511437264,1
864691134965447967,864691135516323027,1
864691134965618719,864691135516194259,1
864691134965694495,864691135509190409,1
864691134966063135,864691135509198345,1
864691134966063135,864691135512034000,1
864691134966290975,864691135516323027,1
864691134966306591,864691135511505104,1
864691134966306847,864691135509032946,1
864691134966306847,864691135509691401,1
864691134966306847,864691135511505104,4
864691134966510623,864691135509190409,1
864691134966759711,864691135504143170,4
864691134966759711,864691135512034000,2
864691134988375418,864691135509651209,2
864691134988375418,864691135511353040,1
864691134988377722,864691135512621298,1
864691134988377722,864691135516216531,1
864691134988384378,864691135512034000,1
864691134988388474,864691135511467529,1
864691134988403066,864691135509032946,2
864691134988403066,864691135509688329,2
864691134988403066,864691135511382224,1
864691134988403066,864691135511489744,1
864691134988410746,864691135510015497,1
864691134988424058,864691135509691401,1
864691134988427898,864691135511463376,1
864691134988437370,864691135509457929,9
864691134988456570,864691135509643017,1
864691134988467578,864691135511290064,2
864691134988472954,864691135508907273,1
864691134988472954,864691135509678601,1
864691134988472954,864691135516194259,1
864691134988481146,864691135509457929,1
864691134988596858,864691135515936723,6
864691134988798842,864691135516194259,1
864691134988805242,864691135509643017,1
864691134988805242,864691135510357513,1
864691134988922746,864691135509206537,1
864691134988966010,864691135506483954,1
864691134989053818,864691135516068594,1
864691134989152122,864691135509198345,1
864691134989260922,864691135509658889,1
864691134989351290,864691135509544969,1
864691134989458298,864691135508975300,1
864691134989461882,864691135509693705,1
864691134989471098,864691135512621298,1
864691134989479034,864691135504269149,1
864691134989628538,864691135509032946,3
864691134989745018,864691135509457929,1
864691134990140538,864691135510820816,1
864691134990285434,864691135511414480,1
864691134990535546,864691135509160457,1
864691134990544762,864691135509658889,3
864691134990544762,864691135509678601,1
864691134990544762,864691135510264073,1
864691134990548090,864691135504269149,1
864691134990847098,864691135510883081,1
864691134991032954,864691135511495945,1
864691134991040378,864691135509534473,2
864691134991040378,864691135510015497,1
864691134991040378,864691135510883081,1
864691134991040378,864691135511487952,1
864691134991100794,864691135512034000,1
864691134991201146,864691135511779280,1
864691135012369654,864691135509678601,1
864691135012475894,864691135509628681,1
864691135012478966,864691135510858738,1
864691135012494070,864691135510888912,1
864691135012494070,864691135511489744,2
864691135012495094,864691135509597961,1
864691135012552950,864691135511353040,3
864691135012814070,864691135504247133,1
864691135012814070,864691135506483954,2
864691135012858614,864691135512020944,1
864691135012895894,864691135506483954,1
864691135012906646,864691135509620489,1
864691135012906646,864691135509678601,1
864691135012906646,864691135513421042,1
864691135012920214,864691135511353040,1
864691135012944022,864691135509544457,1
864691135012944022,864691135511489744,1
864691135012974326,864691135511290064,1
864691135013105654,864691135504269149,1
864691135013151990,864691135504153181,1
864691135013260438,864691135509206537,1
864691135013272054,864691135511290064,2
864691135013279126,864691135509160457,2
864691135013304566,864691135512020944,1
864691135013325718,864691135508975300,1
864691135013327862,864691135509206537,1
864691135013327862,864691135512020944,1
864691135013336566,864691135511229392,1
864691135013336566,864691135511290064,1
864691135013359510,864691135510858738,1
864691135013404822,864691135509067017,1
864691135013470710,864691135516323027,1
864691135013481462,864691135511395536,1
864691135013490422,864691135509619721,1
864691135013490422,864691135511949008,3
864691135013522934,864691135516323027,3
864691135013524470,864691135509651209,1
864691135013548022,864691135509688329,1
864691135013815702,864691135512020944,1
864691135013838742,864691135510264073,1
864691135013860246,864691135511414480,1
864691135013884054,864691135511495945,1
864691135013890038,864691135510015497,1
864691135013895830,864691135510883081,1
864691135013902230,864691135512020944,1
864691135013905302,864691135509658889,1
864691135013926134,864691135516323027,2
864691135013930902,864691135504348853,1
864691135013958390,864691135509597961,5
864691135013958390,864691135509693705,2
864691135014181878,864691135511273225,1
864691135014208918,864691135510471120,1
864691135014276342,864691135511489744,1
864691135014383254,864691135511505104,1
864691135014383254,864691135512020944,1
864691135014442486,864691135511382224,6
864691135014549910,864691135509643017,1
864691135014549910,864691135510357513,1
864691135014582774,864691135510780368,1
864691135014672630,864691135511489744,1
864691135014751734,864691135511386121,1
864691135014833046,864691135508975300,1
864691135014833046,864691135511290064,2
864691135014867862,864691135509189897,1
864691135015011734,864691135512621298,2
864691135015154934,864691135511467529,1
864691135015350422,864691135509160457,1
864691135015350422,864691135509198345,1
864691135015350422,864691135510780368,1
864691135015350422,864691135511414480,1
864691135015364854,864691135504143170,1
864691135015364854,864691135509160457,1
864691135015364854,864691135510820816,1
864691135015364854,864691135511414480,1
864691135015369974,864691135504143170,1
864691135015369974,864691135509160457,2
864691135015437462,864691135509198345,1
864691135015437462,864691135510357513,3
864691135015437462,864691135510482896,1
864691135015437462,864691135511495945,2
864691135015437462,864691135511779280,1
864691135015565206,864691135510691593,1
864691135015605910,864691135510820816,2
864691135015605910,864691135513421042,1
864691135015623830,864691135509619721,1
864691135015690134,864691135509160457,1
864691135015755670,864691135504143170,1
864691135015755670,864691135510780368,2
864691135015755670,864691135511386121,2
864691135015792534,864691135510691593,2
864691135015792534,864691135511273225,2
864691135015822742,864691135510883081,1
864691135015822742,864691135511283920,1
864691135058525595,864691135511505104,1
864691135058531995,864691135505401842,1
864691135058531995,864691135516216531,1
864691135058534043,864691135510471120,1
864691135058541211,864691135509651209,1
864691135058543003,864691135509198345,1
864691135058548379,864691135509659913,1
864691135058836379,864691135509693705,1
864691135058844827,864691135513421042,2
864691135058889115,864691135511382224,2
864691135058889115,864691135511489744,2
864691135058889115,864691135515936723,1
864691135059346843,864691135509621513,1
864691135059372955,864691135509691401,1
864691135059461531,864691135509016329,1
864691135059539099,864691135509032946,1
864691135059539099,864691135509688329,3
864691135059554971,864691135509016329,1
864691135059558811,864691135509691401,1
864691135059558811,864691135511382224,1
864691135059606683,864691135510264073,1
864691135060020123,864691135504247133,1
864691135060603291,864691135511467529,1
864691135060678299,864691135504143170,1
864691135060678299,864691135509198345,1
864691135060772763,864691135508677385,2
864691135060772763,864691135510820816,1
864691135060772763,864691135510883081,1
864691135060772763,864691135511283920,1
864691135060772763,864691135511779280,1
864691135060826267,864691135504143170,1
864691135060882843,864691135512034000,1
864691135060906907,864691135509651209,1
864691135060968091,864691135504348853,1
864691135060968091,864691135510883081,1
864691135060968091,864691135511273225,1
864691135060968091,864691135511283920,1
864691135060968091,864691135511949008,1
864691135060968859,864691135509198345,2
864691135060968859,864691135511495945,1
864691135060992155,864691135504348853,1
864691135060992155,864691135508677385,1
864691135060992155,864691135510264073,1
864691135060992155,864691135511273225,1
864691135060992155,864691135511495945,3
864691135064975172,864691135511492048,1
864691135064976964,864691135510015497,1
864691135064987716,864691135516194259,5
864691135065002308,864691135511290064,1
864691135065250884,864691135509688329,1
864691135065343812,864691135511382224,1
864691135065366596,864691135509067017,1
864691135065402948,864691135509691401,1
864691135065413956,864691135509659913,1
864691135065752900,864691135509628681,1
864691135065986116,864691135509659913,1
864691135065986884,864691135509032946,3
864691135065990468,864691135509643017,1
864691135066014788,864691135509628681,1
864691135066014788,864691135511437264,4
864691135066015044,864691135511610889,1
864691135066282564,864691135509457929,1
864691135066349124,864691135509198345,1
864691135066377796,864691135509032946,1
864691135066958404,864691135504143170,1
864691135067053124,864691135509688329,1
864691135067252292,864691135511487952,1
864691135067476548,864691135509189897,5
864691135067476548,864691135509190409,3
864691135067476548,864691135509534473,4
864691135067476548,864691135509699337,10
864691135067476548,864691135510883081,3
864691135067531588,864691135509160457,1
864691135067645764,864691135509651209,1
864691135067813188,864691135509544457,1
864691135067961668,864691135504237237,1
864691135068023876,864691135504143170,1
864691135081624823,864691135511505104,1
864691135081646071,864691135509457929,1
864691135081657847,864691135506483954,1
864691135081665783,864691135509457929,1
864691135081665783,864691135509693705,1
864691135081669623,864691135512020944,1
864691135081669623,864691135516068594,1
864691135081700087,864691135511395536,1
864691135081705207,864691135510471120,1
864691135081732087,864691135509189897,1
864691135081737719,864691135509457929,1
864691135081784055,864691135510410704,1
864691135082002679,864691135509032946,1
864691135082002679,864691135509688329,1
864691135082003959,864691135515915219,1
864691135082007287,864691135509544457,3
864691135082007287,864691135509688329,1
864691135082007287,864691135509691401,3
864691135082007287,864691135511505104,1
864691135082085111,864691135509688329,5
864691135082085111,864691135509691401,1
864691135082085111,864691135511505104,1
864691135082171639,864691135510596873,1
864691135082196471,864691135509016329,1
864691135082259703,864691135511386121,1
864691135082265335,864691135509189897,1
864691135082275831,864691135504269149,1
864691135082420215,864691135511505104,2
864691135082490615,864691135509651209,2
864691135082525943,864691135509643017,2
864691135082525943,864691135509659913,8
864691135082525943,864691135510481360,2
864691135082636023,864691135509658889,1
864691135082698487,864691135510357513,1
864691135082707447,864691135510015497,1
864691135082864887,864691135510015497,1
864691135082891255,864691135506483954,2
864691135082891255,864691135509620489,1
864691135082891255,864691135512621298,1
864691135082891255,864691135513421042,1
864691135082916599,864691135511353040,1
864691135083204087,864691135511610889,1
864691135083524343,864691135512623568,1
864691135083525111,864691135511492048,1
864691135083589879,864691135510858738,1
864691135083595255,864691135511229392,2
864691135083812343,864691135511395536,1
864691135083812599,864691135509643017,1
864691135083812599,864691135510482896,1
864691135083846903,864691135511495945,1
864691135083917559,864691135504348853,1
864691135083972087,864691135511414480,1
864691135084038647,864691135511495945,2
864691135084068087,864691135504153181,1
864691135084068087,864691135511386121,2
864691135084068087,864691135511495945,1
864691135084068087,864691135516323027,1
864691135084148983,864691135509620489,1
864691135084148983,864691135509678601,1
864691135084148983,864691135512621298,3
864691135084148983,864691135513421042,1
864691135084196855,864691135504269149,1
864691135099874080,864691135509628681,1
864691135099901728,864691135505401842,1
864691135100113696,864691135509643017,1
864691135100113696,864691135510357513,1
864691135100239648,864691135509628681,1
864691135100276000,864691135509659913,2
864691135100291616,864691135509067017,1
864691135100291616,864691135509445129,1
864691135100716832,864691135510481360,1
864691135100757792,864691135508975300,1
864691135100762656,864691135511437264,1
864691135100802848,864691135511290064,1
864691135100864288,864691135510471120,1
864691135100920608,864691135504143170,1
