pre_pt_root_id,post_pt_root_id,n
864691134884751866,864691135293072908,1
864691134884768762,864691135295396620,1
864691134884855290,864691135292771510,1
864691134885142778,864691135294408716,1
864691134885142778,864691135294914486,1
864691134885145594,864691135293993740,1
864691134885150458,864691135293976758,1
864691134885489402,864691135292706998,1
864691134885681914,864691135294695350,1
864691134885721338,864691135295013558,1
864691134885785594,864691135294507190,2
864691134885786618,864691135294772236,1
864691134885805306,864691135303185319,1
864691134886037498,864691135292061110,2
864691134886037498,864691135292232374,2
864691134886037498,864691135292313526,1
864691134886037498,864691135293963276,1
864691134886037498,864691135294101772,1
864691134886037498,864691135294322956,2
864691134886288890,864691135295013558,2
864691134886295802,864691135294398988,1
864691134886400250,864691135293873078,1
864691134886400250,864691135295013558,1
864691134886434298,864691135293979916,1
864691134886434298,864691135294950838,3
864691134886467066,864691135294037772,1
864691134886528506,864691135292895926,1
864691134886550010,864691135295191564,1
864691134886834938,864691135293374646,1
864691134886834938,864691135294695350,1
864691134886938874,864691135293374646,1
864691134886950650,864691135294099212,1
864691134887173882,864691135294699532,1
864691134887247610,864691135293810102,1
864691134887247610,864691135293976758,1
864691134887273978,864691135294648588,1
864691134887383290,864691135294507190,2
864691134887471866,864691135295013558,1
864691134887540986,864691135293853452,1
864691134887540986,864691135295191564,1
864691134917382666,864691135294695350,2
864691134917425418,864691135293810102,1
864691134917620234,864691135292832182,1
864691134917644554,864691135294845366,1
864691134917669642,864691135293976758,1
864691134917794314,864691135293952780,2
864691134918110986,864691135293052940,2
864691134918318602,864691135294062774,1
864691134918384650,864691135293993740,2
864691134918384650,864691135294960054,5
864691134918533130,864691135293976758,1
864691134918626314,864691135293052940,1
864691134919570698,864691135294037772,1
864691134919570698,864691135294430220,1
864691134919570698,864691135294914486,6
864691134919748362,864691135293275574,1
864691134919748362,864691135293873078,1
864691134919748362,864691135295013558,2
864691134919869706,864691135294361782,1
864691134919869706,864691135294569740,1
864691134919902474,864691135292802230,3
864691134919902474,864691135293374646,1
864691134920082954,864691135293853452,1
864691134939972195,864691135292771510,3
864691134939972195,864691135294012172,2
864691134939986019,864691135294099212,2
864691134939998563,864691135292661686,1
864691134940002403,864691135294960054,1
864691134940025955,864691135293828364,1
864691134940025955,864691135293957132,1
864691134940025955,864691135294335244,1
864691134940701795,864691135292689078,2
864691134940874083,864691135292284854,1
864691134940932451,864691135293785612,1
864691134940933475,864691135293828364,1
864691134940933475,864691135293963276,1
864691134940933475,864691135294960054,1
864691134940946531,864691135294950838,1
864691134940947299,864691135294146828,1
864691134940949603,864691135293891596,1
864691134940957795,864691135292635318,3
864691134940963939,864691135293785612,1
864691134940963939,864691135294695350,1
864691134940965219,864691135294914486,1
864691134941346403,864691135292232374,3
864691134941346403,864691135293273526,1
864691134941490787,864691135294322956,2
864691134941508451,864691135294695350,1
864691134941750883,864691135294146828,1
864691134941875299,864691135294914486,1
864691134941941091,864691135294914486,2
864691134941953635,864691135294155020,1
864691134942019171,864691135294085900,1
864691134942040931,864691135293275574,1
864691134942169955,864691135293586956,1
864691134942169955,864691135294179510,1
864691134942169955,864691135295013558,1
864691134942221411,864691135294124812,1
864691134942221411,864691135294335244,6
864691134942221411,864691135303169703,3
864691134942498147,864691135293374646,1
864691134942498147,864691135293873078,1
864691134942498147,864691135294146828,1
864691134942498147,864691135294507190,1
864691134942498147,864691135294699532,3
864691134942610787,864691135293873078,1
864691134942659427,864691135294569740,1
864691134947448572,864691135291749046,2
864691134947449852,864691135294164492,1
864691134947460860,864691135294135820,2
864691134947460860,864691135294430220,1
864691134947712508,864691135294124812,3
864691134947712508,864691135303169703,2
864691134947744508,864691135294695350,1
864691134947756284,864691135294914486,2
864691134947847676,864691135292628918,1
864691134947847932,864691135294695350,1
864691134947861500,864691135291749046,2
864691134947906044,864691135294124812,5
864691134948150012,864691135292628918,1
864691134948345084,864691135291749046,2
864691134948377340,864691135294960054,1
864691134948511740,864691135293828364,1
864691134948605180,864691135292895926,1
864691134948605180,864691135293052940,1
864691134948605180,864691135294099212,1
864691134948605180,864691135294124812,1
864691134948665340,864691135294037772,1
864691134949150460,864691135294695350,1
864691134949150460,864691135294699532,1
864691134949219324,864691135294335244,2
864691134949221372,864691135293873078,1
864691134949256956,864691135292983478,2
864691134949368316,864691135293810102,1
864691134949368316,864691135293976758,1
864691134949391612,864691135293891596,1
864691134949568764,864691135292431030,1
864691134949568764,864691135292706998,1
864691134949568764,864691135294507190,1
864691134949568764,864691135294695350,1
864691134949774844,864691135293828364,2
864691134949774844,864691135293844236,1
864691134949774844,864691135293963276,1
864691134949774844,864691135294960054,1
864691134950149116,864691135292431030,1
864691134950149116,864691135293853452,2
864691134950149116,864691135293873078,1
864691134950149116,864691135294361782,1
864691134950149116,864691135295013558,2
864691134950212092,864691135294914486,2
864691134950228988,864691135292061110,1
864691134950228988,864691135293269260,1
864691134950228988,864691135294037772,2
864691134950228988,864691135294322956,2
864691134950228988,864691135294885814,1
864691134950301180,864691135294699532,1
864691134950315772,864691135293873078,1
864691134950317308,864691135291732150,1
864691134950317308,864691135292661686,1
864691134950317308,864691135293052940,1
864691134950317308,864691135294335244,1
864691134950395132,864691135294101772,1
864691134950395132,864691135294124812,1
864691134964420383,864691135293957132,1
864691134964421663,864691135295013558,1
864691134964421919,864691135292343990,1
864691134964447263,864691135294099212,1
864691134964449567,864691135293072908,1
864691134964800543,864691135294124812,1
864691134964800799,864691135295013558,1
864691134964801567,864691135294124812,1
864691134964831519,864691135292284854,2
864691134964866847,864691135292313526,1
864691134964997663,864691135294699532,1
864691134965134879,864691135294772236,1
864691134965193247,864691135293398284,2
864691134965202463,864691135293957132,1
864691134965213983,864691135293853452,1
864691134965268511,864691135292635318,1
864691134965268511,864691135294164492,1
864691134965414943,864691135293960972,4
864691134965425951,864691135292635318,1
864691134965428511,864691135293979916,1
864691134965429023,864691135294124812,1
864691134965718303,864691135292343990,1
864691134965885983,864691135293810102,1
864691134965885983,864691135295013558,1
864691134966060319,864691135293976758,2
864691134966063135,864691135294155020,1
864691134966306591,864691135292232374,2
864691134966306591,864691135293273526,1
