pre_pt_root_id,post_pt_root_id,n
864691134884750586,864691135927338964,1
864691134884751866,864691135937473589,2
864691134884754426,864691135927115732,1
864691134884754426,864691135927295956,3
864691134884754426,864691135937494788,1
864691134884762106,864691135927494158,1
864691134885022458,864691135926578190,1
864691134885143034,864691135926951950,1
864691134885148410,864691135926404110,1
864691134885153018,864691135927179476,1
864691134885215226,864691135937213956,1
864691134885460218,864691135926600718,1
864691134885489402,864691135927115732,1
864691134885557498,864691135927481812,1
864691134885566714,864691135937168900,1
864691134885575930,864691135927481812,1
864691134885601786,864691135937554692,1
864691134885617402,864691135926440148,1
864691134885653242,864691135927140820,1
864691134885653242,864691135927201748,1
864691134885721338,864691135926404110,1
864691134885768186,864691135926417934,1
864691134885782778,864691135926440148,1
864691134885782778,864691135926590222,1
864691134886015482,864691135926575374,1
864691134886037498,864691135926461198,2
864691134886037498,864691135927016206,5
864691134886037498,864691135927134420,2
864691134886037498,864691135937218564,1
864691134886054650,864691135926440148,2
864691134886055930,864691135928250894,1
864691134886082042,864691135926596110,1
864691134886288890,864691135928103438,1
864691134886295802,864691135926578190,1
864691134886350074,864691135926873614,1
864691134886350074,864691135927361492,1
864691134886350074,864691135937473589,1
864691134886434298,864691135927296468,1
864691134886498042,864691135926404110,1
864691134886503674,864691135927880462,1
864691134886673658,864691135937473589,1
864691134886770682,864691135927710932,1
864691134886770682,864691135928250894,2
864691134887067130,864691135937473589,1
864691134887173882,864691135926440148,1
864691134887175418,864691135927196116,1
864691134887236346,864691135926596110,1
864691134887236346,864691135928881876,1
864691134887247610,864691135926873614,1
864691134887247610,864691135937473589,2
864691134887260410,864691135925925134,1
864691134887260410,864691135937618436,1
864691134887471866,864691135937473589,1
864691134887540986,864691135926492430,1
864691134887540986,864691135927880462,3
864691134887540986,864691135928521940,1
864691134887601914,864691135928161294,1
864691134917395722,864691135927494158,1
864691134917425418,864691135937611268,1
864691134917488138,864691135927366612,1
864691134917620234,864691135927343374,1
864691134917642250,864691135926440148,1
864691134917642250,864691135927295956,1
864691134917642250,864691135937168900,2
864691134917642250,864691135937618436,4
864691134917794314,864691135928250894,2
864691134917862410,864691135926143246,2
864691134917973258,864691135926817236,2
864691134918200586,864691135937494788,1
864691134918396938,864691135927066580,1
864691134918396938,864691135927451860,3
864691134918590730,864691135937473589,1
864691134918596362,864691135928250894,2
864691134918614794,864691135926143246,1
864691134918626314,864691135927134420,1
864691134918626314,864691135937218564,1
864691134919039242,864691135928250894,1
864691134919289610,864691135927196116,1
864691134919748362,864691135926404110,1
864691134919748362,864691135927361492,2
864691134919748362,864691135927451860,1
